Country Name,Country Code,Series Name,Series Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Jordan,JOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.657657658,11.12970711,19.42771084,11.97982346,11.5,14.56651719,6.9215213,14.24649176,11.11111111,7.7,7.428040854,5.020167098,3.847472738,2.985074627,0,-0.2,6.613226453,25.7127193,16.19213756,8.155495979,3.995835606,3.316666667,3.516696241,2.353124513,6.501218027,3.037884203,3.091666667,0.606256568,0.666880926,1.772204374,1.83299389,1.63,3.361868215,3.493685346,6.251724667,4.74390639,13.971231,-0.739069743,4.845518759,4.162441629,4.515229567,4.824623143,2.89947905,-0.87685136,-0.778430463,3.323894476,4.462311085,0.761514047,0.333294351,1.346093772,4.229155689,2.084869863,#N/A
Jordan,JOR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.15127022,5.43525695,6.738681152,2.96897922,6.861732259,1.884591531,2.046566606,1.2455595,6.004402675,-0.373208628,-0.413869578,0.773909402,0.924509731,2.147263104,3.095079502,2.006474303,10.64945155,5.048918373,23.62468443,3.161596481,8.077456097,5.910510958,4.606815226,6.143623889,3.445323563,2.169752117,1.362006642,1.78355011,2.273046806,0.844355657,-0.70858797,2.203606005,2.616072186,1.790364587,#N/A
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.357143251,0.328570868,0.322091666,0.319791666,0.331983332,0.329266666,0.305624999,0.300333332,0.297924999,0.330433332,0.352491666,0.363079166,0.384464999,0.394625,0.349965833,0.33845875,0.3742925,0.574575833,0.663711667,0.680865833,0.679818333,0.692850833,0.698764167,0.7003775,0.709,0.709,0.709,0.709,0.709,0.708983174,0.708999833,0.709,0.709,0.709,0.709,0.708999767,0.70966655,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71
Kazakhstan,KAZ,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.001388508,0.002726425,0.042865301,0.57587889,9.483152101,24.74046972,34.36442119,39.9093714,42.16937714,47.76952972,56.09404033,61.79119375,65.37707519,73.05137928,84.83575529,100,121.5517089,140.425161,169.8253285,177.7919791,212.5365951,256.1978992,268.4584285,293.9595132,310.9246209,316.5944864,359.7730153,400.1075481,436.9398726,470.2927437,490.0961047,558.3668599,668.7504407,734.6733133,#N/A
Kazakhstan,KAZ,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.425016844,8.190600622,22.00154204,29.75026457,34.13131844,36.01145565,38.16393862,41.78332245,44.02960674,45.87203664,47.74159877,49.6967032,51.70934575,54.46235156,58.69540594,66.21372826,71.3115221,75.35308203,79.22170258,80.38894573,92.11584785,97.35881639,104.7295088,116.1580801,125.5208893,131.175293,131.9947052,136.7188416,142.3610535,151.6209579,167.0699637,170.1647575
Kazakhstan,KAZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1877.372395,176.1552989,39.18254237,17.40804106,7.146326655,8.296027653,13.18089059,8.354137772,5.836924521,6.438218101,6.88205439,7.579999291,8.721693861,10.84683621,17.13989978,7.316078583,7.400463563,8.452904662,5.19568369,5.942838716,6.84944977,6.678285856,14.36109424,7.442663213,6.163662476,5.333560989,6.718154549,8.04147134,15.02786444,14.72499002,4.856555893
Kazakhstan,KAZ,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,96.35649613,1472.216356,1243.461657,1546.726816,160.8886735,38.89963115,16.13572998,5.662844723,13.28014062,17.42640268,10.15643264,5.803224097,11.73852465,16.13162699,17.87482725,21.55170891,15.5270973,20.93653821,4.691085074,19.54228539,20.54295827,4.785569811,9.499081444,5.771239525,1.823549876,13.63843362,11.21110565,9.205605998,7.633286237,4.210858293,13.93007506,19.76900648,9.857619324,#N/A
Kazakhstan,KAZ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.53833333,60.95,67.30333333,75.4375,78.30333333,119.5233333,142.1333333,146.7358333,153.2791667,149.5758333,136.035,132.88,126.0894306,122.5541667,120.2991667,147.4966667,147.355,146.6208333,149.1125,152.1291667,179.1916667,221.7283333,342.16,326.0010227,344.7058333,382.7473106,412.9533333,425.9075,460.165,456.165,468.9625
Kenya,KEN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10.59554402,11.92337356,14.17656138,17.81972268,20.8520006,23.19181836,25.30604115,28.1998417,30.15448628,31.41914705,33.32938359,33.85369489,34.16961945,36.2872178,38.87335032,40.77800832,43.95328604,47.5264621,54.72727952,61.09605925,62.09754563,68.34767166,74.85640143,80.34903648,86.48371104,94.47364246,100,107.581934,112.1165431,116.909788,122.6954813,128.0091129,136.9147766,145.2772601,#N/A
Kenya,KEN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.662485854,5.371443906,6.638517797,9.412994701,11.81716595,11.67335684,12.34620103,13.43489116,14.11887879,14.60991602,15.54312033,15.98336043,16.04240576,17.22603141,18.72702464,19.98041625,22.15366757,23.64121113,28.74121742,31.50724045,32.22683075,35.62132645,36.56151344,37.90646808,39.2626375,40.57186588,41.5521651,43.65147018,43.28262329,43.26184845,43.22018814,42.42796707,42.29324718,43.73735237,44.39172198
Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.831644743,9.281194223,17.80994803,19.12018401,11.44903049,14.82096448,16.93178246,7.979352618,13.85818146,11.60305344,20.66671467,11.39778274,10.28409821,13.00656642,2.534275989,8.63767319,12.26496305,13.78931728,17.78181443,20.08449558,27.33236445,45.9788813,28.81438943,1.554328161,8.864087416,11.36184505,6.722436508,5.742001095,9.980025154,5.738598143,1.961308217,9.81569063,11.62403554,10.31277836,14.45373421,9.75888023,26.23981664,9.234125924,3.961388891,14.0224913,9.377770035,5.71749357,6.878154993,6.582154293,6.297249538,8.005649677,4.689806468,5.239637958,5.405162079,6.107936037,7.659862683,7.67139634,4.489788542
Kenya,KEN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10.63719874,12.5319619,18.89723408,25.69848361,17.01641479,11.22107084,9.11624416,11.43521633,6.931402669,4.193939049,6.079848489,1.573120297,0.933205556,6.197313239,7.126841555,4.899649721,7.786740571,8.129485596,15.15117496,11.6373037,1.639199648,10.06501297,9.522972212,7.337562234,7.635031901,9.238654684,5.849628946,7.581934028,4.215028415,4.275234239,4.948852833,4.330747559,6.957054456,6.107802092,#N/A
Kenya,KEN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.142859999,7.001191666,7.142859999,7.343193332,8.367144999,8.276560832,7.729383332,7.475309166,7.420187499,9.047498333,10.922325,13.31151667,14.413875,16.43211667,16.22574167,16.45449167,17.7471,20.57246667,22.91476667,27.50786667,32.21683333,58.00133333,56.050575,51.42983333,57.11486667,58.73184167,60.3667,70.32621667,76.17554167,78.563195,78.74914167,75.93556944,79.17387606,75.55410945,72.10083502,67.31763812,69.17531982,77.3520123,79.2331517,88.81076997,84.52960176,86.1228789,87.92216381,98.17845333,101.5043695,103.4100045,101.301574,101.9912984,106.4507802,109.6377466,117.8659892,139.8463838,134.8224833
Kiribati,KIR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32.82903009,39.36623748,50.2158839,52.04837445,53.9587244,52.98508523,59.63041526,61.18843732,64.64105084,67.61919682,68.29499018,68.51567817,74.00495824,80.99159687,77.82788226,80.96732595,76.56552153,82.16607135,89.97413535,91.7722341,90.98469076,92.80313444,92.30011315,89.5502656,94.03163793,96.98352337,98.64837274,99.55301524,103.3978887,100,104.4580326,114.3519019,111.5646223,115.3226163,#N/A
Kiribati,KIR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.942811078,0.949592989,1.039453021,1.145563299,1.083127715,1.065703989,1.012296282,0.982835816,0.987495162,0.991967048,0.998390612,0.981042808,0.963052822,0.928760807,0.940867951,0.917105453,0.894544858,0.938936321,#N/A
Kiribati,KIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.592521313,13.66539953,9.816438845,-3.899550407,1.497409799,-3.045862928,-1.488059085,2.103985209,0.572015744,1.917310902,0.355520889,0.564030491,-1.813079953,2.553245544,2.053616768,5.345954409,9.283073745,#N/A
Kiribati,KIR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.017617407,19.91288617,27.56079096,3.649224916,3.670335477,-1.804414735,12.54188797,2.612797606,5.642591429,4.607205394,0.999410502,0.323139353,8.011713845,9.440770988,-3.906225749,4.033829005,-5.436519438,7.314715173,9.502783648,1.998461835,-0.858149905,1.998625995,-0.542030496,-2.979246138,5.004309369,3.139247079,1.716631147,0.917037424,3.86213659,-3.286226355,4.458032629,9.47162129,-2.437457963,3.368445895,#N/A
Kiribati,KIR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.838697807,0.704113908,0.696665869,0.763871249,0.818284082,0.901824999,0.873659249,0.894640916,0.878244332,0.870214582,0.985862832,1.110014999,1.139519166,1.431895,1.495974166,1.42818,1.279908333,1.264596667,1.281056667,1.283755833,1.361648333,1.47056,1.367750833,1.3490325,1.277863333,1.34738,1.591828333,1.54995,1.724826667,1.9334425,1.8405625,1.541914167,1.3597525,1.309473333,1.327973441,1.1950725,1.192178333,1.28218881,1.090159486,0.969463201,0.965801031,1.035843097,1.109363293,1.331090262,1.345213976,1.304758077,1.338412146,1.438506544,1.453085118,1.33122426,1.441664459,1.505191066,1.515358039
"Korea, Dem. People's Rep.",PRK,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Korea, Dem. People's Rep.",PRK,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Korea, Dem. People's Rep.",PRK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Korea, Dem. People's Rep.",PRK,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Korea, Dem. People's Rep.",PRK,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Korea, Rep.",KOR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.16118256,48.19797096,51.94679184,55.1958158,59.69921959,63.89282807,66.51925443,69.18221027,72.27875286,71.38984318,72.11927961,74.62794814,76.89151802,79.54427036,82.03231992,82.88660572,82.70160645,84.70232036,87.09626399,90.23925821,92.70955505,93.89796528,95.07338768,96.04175178,96.9127513,100,101.9860385,104.2529652,104.7564538,103.8772064,105.5015829,108.4165199,109.7993971,112.0657378,#N/A
"Korea, Rep.",KOR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,519.594958,558.537898,589.012085,612.48337,657.38521,684.926222,716.424812,748.150055,787.021637,797.01736,824.573675,842.740967,871.604379,880.90833,886.341222,879.365485,872.165729,866.029265,882.090515,901.223691,908.384671,912.021393,914.93352,976.331027,994.758469,959.680101,967.114886,992.07438,980.360292,984.097663,971.479342,960.988192,933.201393,932.176827,#N/A
"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.68898668,3.221029047,24.30419954,25.24925641,15.32732052,10.09666533,14.46028502,18.32349634,28.69760864,21.35164025,7.19084664,3.420614195,2.2739564,2.459108792,2.749980961,3.049660771,7.146097737,5.700165446,8.573272257,9.332790482,6.213281464,4.800996602,6.2658595,4.480741086,4.924543543,4.438931846,7.513580081,0.812957254,2.259165801,4.066575879,2.762262103,3.514874515,3.590662989,2.753791627,2.242340285,2.534573821,4.673896555,2.756496545,2.939286527,4.025965004,2.187071044,1.301347545,1.274774464,0.706331772,0.97168574,1.944332308,1.47583935,0.383000304,0.537288023,2.498333333,5.089513651,3.59745625,2.321743286
"Korea, Rep.",KOR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10.08746574,9.141033276,7.777964123,6.254522824,8.158958652,7.024561656,4.110674765,4.003285763,4.475923176,-1.22983539,1.021765005,3.478499147,3.033139646,3.449993463,3.127880288,1.041401492,-0.223195612,2.419195944,2.826302301,3.608644126,2.737496837,1.281863806,1.25180817,1.018543805,0.906896751,3.185595967,1.986038505,2.222781382,0.482948983,-0.839325308,1.563746857,2.762931941,1.275522574,2.064073962,#N/A
"Korea, Rep.",KOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,392.8941667,398.3216667,404.4725,484,484,484,484,484,607.7166667,681.0283333,731.1675,775.7483333,805.9708333,870.02,881.4558333,822.5641667,731.4633333,671.4558333,707.7658333,733.3291667,780.6708333,802.5383333,803.7716667,771.2541667,804.4575,949.89,1403.183333,1189.439167,1130.3625,1290.79,1251.6025,1191.645833,1146.249167,1024.328333,955.3408333,929.3758333,1100.125833,1277.245833,1156.46,1108.233333,1126.806667,1094.9825,1052.84,1130.9525,1160.7675,1131.000833,1100.163333,1165.3575,1180.265833,1143.951667,1291.446667,1305.6625,1363.375
Kosovo,XKX,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.99997173,97.16684254,103.3781371,109.8948531,113.7690894,114.1708389,115.9992151,116.7043055,117.6137287,118.1312516,119.9019436,121.0565516,122.7284723,130.233981,139.6091486,145.9805998,#N/A
Kosovo,XKX,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.417400383,0.40370782,0.388995114,0.371019058,0.361658583,0.366953481,0.386429738,0.378461367,0.38531442,0.400926093,0.402526354,0.403726384,0.411492256,0.410808042,0.398830962,0.402496951,0.403564442,0.401824722,0.382504151,0.393720399,0.392391844,#N/A,#N/A
Kosovo,XKX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.084812623,-1.064726966,-1.385189132,0.621646939,4.358496953,9.350417647,-2.410264017,3.480507637,7.336417713,2.476737822,1.767324284,0.428957808,-0.536929393,0.273169431,1.488234306,1.053797737,2.675992026,0.198227923,3.353691392,11.58051045,4.944324388,1.619449946
Kosovo,XKX,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-2.833129992,6.39240139,6.303766065,3.52540286,0.353127124,1.601438903,0.607840659,0.779254169,0.440019143,1.498919251,0.962960139,1.381107172,6.115539931,7.198710755,4.563777691,#N/A
Kosovo,XKX,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.057558996,0.884047927,0.803921648,0.803800192,0.796432731,0.7296724,0.67992268,0.716957702,0.75430899,0.718413899,0.77833812,0.752945123,0.752728197,0.901296423,0.903421436,0.885205508,0.846772667,0.893215581,0.877475207,0.845376564,0.950915534,0.924709623,0.924367447
Kuwait,KWT,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.3236622,45.30868428,46.13964855,42.73157996,40.2230328,42.1740534,48.71534921,46.41824763,38.45468086,45.41088551,54.72997583,50.50552729,53.10569821,55.71884385,62.05478287,75.56473697,87.788363,91.56972577,108.6593313,90.00628647,100,117.2275372,126.0046584,126.2856788,117.7513393,87.18505632,81.22348046,94.4067611,105.0739416,104.9578916,87.68320806,112.9158782,134.1771383,124.3061151,#N/A
Kuwait,KWT,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.163036227,0.17058034,0.164662542,0.160553457,0.160439221,0.160253989,0.1612236,0.158615515,0.156393509,0.157622128,0.15523758,0.152933506,0.151883327,0.149939684,0.147853392,0.148926233,0.148682513,0.152487699,0.162390689,0.170482386,0.175273401,0.178132236,0.182770834,0.191847532,0.191852301,0.197406896,0.193097427,0.190803036,0.186126977,0.187539652,0.193468913,0.191866681,0.184721342,0.18388007,0.183789024
Kuwait,KWT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,#N/A,8.266666666,12.99261084,8.392370572,5.235042735,9.889519259,8.689745123,7.049999999,6.928226686,7.374781596,7.776798427,4.718168093,1.17746005,1.490321814,0.95360674,0.654844692,1.46813288,3.342033591,9.833635315,9.058188362,-0.545471214,0.382541365,2.534435262,2.686727566,3.553985697,0.682191435,0.129658288,2.990810359,1.812946139,1.3,0.888450148,0.961350294,1.248564437,4.142975836,3.057013392,5.484949833,10.58270979,4.609595484,4.496402878,4.839403499,3.255146003,2.682296841,2.908926729,3.271701661,3.198397767,2.171832985,0.543133148,1.091848027,2.101729548,3.423629476,3.98064962,3.64216403,2.898550725
Kuwait,KWT,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.717414522,-0.033046578,1.834006622,-7.386420779,-5.870476027,4.850505955,15.5102374,-4.715354847,-17.15611246,18.08935739,20.52171018,-7.718710775,5.148289825,4.920650194,11.37126793,21.77101179,16.17636285,4.307362207,18.66294273,-17.16653745,11.10335058,17.22753724,7.487252059,0.223023776,-6.757963055,-25.95833147,-6.837841374,16.23087384,11.29917011,-0.110446099,-16.45867999,28.77708368,18.82929168,-7.356710163,#N/A
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.328948798,0.296572316,0.293151416,0.290032332,0.292387416,0.286565999,0.275052749,0.276366082,0.270297416,0.278785332,0.287910999,0.291476666,0.296061916,0.30075325,0.290594667,0.27866325,0.27902925,0.293779417,0.288455,0.284268577,0.293222667,0.3018386,0.296870315,0.298447721,0.299408563,0.303348835,0.30475564,0.304414667,0.306751583,0.306681667,0.303914252,0.298011521,0.2947,0.292,0.290176225,0.284213958,0.268828367,0.287785417,0.286606592,0.275978944,0.279935558,0.283589442,0.284567142,0.300852025,0.302137441,0.303349758,0.301956494,0.303611163,0.306233122,0.301643111,0.306250154,0.307185351,0.306690649
Kyrgyz Republic,KGZ,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.009808271,0.023027033,0.214177412,1.829991687,5.139987868,7.300380755,9.880547603,11.78843673,12.85853281,17.69005457,22.49498085,24.14453198,24.63353012,25.61260515,26.92107498,28.84017672,31.54873589,36.24210006,44.29364081,46.08102381,50.70474929,62.10411104,67.48003964,69.62265785,75.48156147,78.06853159,82.79211827,88.03049635,91.0652994,100,105.3401855,122.1870285,146.20568,165.820256,#N/A
