regionName,sector,year,co2_int,ccost_int
Latvia,Property and real estate,2021.0,4.795994221123518e-10,0.0
Latvia,Publishing,2021.0,2.7084536984561133e-09,9.041096854890449e-08
Latvia,Rail transport,2021.0,1.1274032281818171e-07,0.0
Latvia,Refined petroleum products,2021.0,2.6269891672960013e-10,8.845647864662974e-09
Latvia,Rep and instal of machinery,2021.0,2.2280107372662203e-08,0.0
Latvia,Road transport,2021.0,5.376649573371306e-07,0.0
Latvia,Rubber & plastic,2021.0,1.299281159554895e-08,4.321040245794021e-07
Latvia,Sawmill pulp paper,2021.0,3.115059643193293e-08,1.0110940565084448e-06
Latvia,Services to transport,2021.0,2.792452074925829e-10,0.0
Latvia,Telecomm,2021.0,6.864133210984063e-11,0.0
Latvia,Textiles & leather,2021.0,1.1860858436058385e-08,3.977159574154198e-07
Latvia,Tobacco,2021.0,1.63396411823769e-08,5.442198782053199e-07
Latvia,Veg,2021.0,8.303705711052193e-08,2.827434018221719e-06
Latvia,Waste & recycling,2021.0,2.678953975069524e-08,1.5327313022381492e-07
Latvia,Water & sewage,2021.0,2.1450979633950078e-08,7.012163432399099e-07
Latvia,Water transport,2021.0,2.1989837250321568e-09,0.0
Latvia,Ws retail repair m vehicles,2021.0,2.094486895990238e-10,0.0
Lithuania,Agriculture,2021.0,7.38176323489386e-09,1.4887941523758442e-07
Lithuania,Air transport,2021.0,5.338245724652545e-10,1.6579821934433257e-10
Lithuania,Arts and recreation,2021.0,1.5909163511540988e-10,0.0
Lithuania,Basic metals,2021.0,2.7640326663665878e-09,1.5794039544390914e-07
Lithuania,Beverage,2021.0,1.2123683463762705e-08,5.990738709206746e-07
Lithuania,Cement lime plaster prod,2021.0,2.4918535979648035e-06,1.801591473191802e-05
Lithuania,Cereals,2021.0,1.0630730222119486e-08,5.50390541762963e-07
Lithuania,Coke oven products,2021.0,2.9343629665389805e-06,0.00016948343228980275
Lithuania,Comp electronics & optical,2021.0,3.185750900866616e-10,1.6177488747992035e-08
Lithuania,Construction,2021.0,7.31061718540861e-09,3.427407841940571e-07
Lithuania,Dairy,2021.0,9.437624439224743e-09,4.67463087195268e-07
Lithuania,Education,2021.0,2.516114960452684e-10,0.0
Lithuania,Electric power & gas,2021.0,5.940600444956287e-07,3.68027363026976e-05
Lithuania,Electrical equipment,2021.0,1.2756038003347503e-09,7.588472045919362e-08
Lithuania,Fabricated metal products,2021.0,6.131426108923487e-09,3.585324110693601e-07
Lithuania,Fertilizers,2021.0,1.1145121304398576e-07,5.573876717935552e-06
Lithuania,Finance & Insurance,2021.0,2.0970886450176663e-10,0.0
Lithuania,Fish,2021.0,2.2185598011092355e-08,1.1638752959106987e-06
Lithuania,Fishing,2021.0,3.847426022449056e-10,0.0
Lithuania,Forestry,2021.0,1.679399428174251e-08,8.997265109054068e-07
Lithuania,Fruit,2021.0,8.10179753087189e-08,4.381285838423152e-06
Lithuania,Furniture & other manuf,2021.0,7.2656909231216125e-09,3.8115706553360243e-07
Lithuania,Gas extraction,2021.0,1.085551583210116e-08,6.273095883511874e-07
Lithuania,Gov security order,2021.0,6.112103256297923e-09,0.0
Lithuania,Hard coal,2021.0,8.265098421457512e-09,4.5059296775085985e-07
Lithuania,Health and social work,2021.0,2.2053767222671022e-10,0.0
Lithuania,Hospitality,2021.0,1.7252663505882299e-10,0.0
Lithuania,IT,2021.0,3.2355849704366927e-10,0.0
Lithuania,Lignite and peat,2021.0,3.7095261838091043e-09,2.0230344332127608e-07
Lithuania,Machinery and equipment,2021.0,1.0401929105513405e-09,5.152910918069727e-08
Lithuania,Meat,2021.0,7.138645630948199e-09,3.817567462108659e-07
Lithuania,Motor vehicles & trans equip,2021.0,9.974941319718235e-10,4.950535254625643e-08
Lithuania,Other chemicals,2021.0,4.020833002288468e-07,2.0737370072269695e-05
Lithuania,Other food,2021.0,3.27670785811426e-08,1.7150979390658275e-06
Lithuania,Other mining & quarrying,2021.0,1.193683905374751e-08,5.932614518660163e-07
Lithuania,Other non-metallic minerals,2021.0,5.443276318437074e-07,1.8117936124964028e-05
Lithuania,Other services,2021.0,3.6931982400990603e-09,1.7755869620960518e-07
Lithuania,Paint glues detergents,2021.0,3.397465888310763e-07,1.780423527387904e-05
Lithuania,Petroleum extraction,2021.0,5.1153303867894046e-09,2.9544555344601534e-07
Lithuania,Pharma,2021.0,1.2464557448753009e-09,6.259576998347645e-08
Lithuania,Pipeline transport,2021.0,1.4420351500933342e-08,0.0
Lithuania,Postal & courier,2021.0,2.9741151039005803e-09,0.0
Lithuania,Printing,2021.0,2.4729629769257127e-09,1.2072137190620657e-07
Lithuania,Property and real estate,2021.0,1.0791565791561035e-10,0.0
Lithuania,Publishing,2021.0,6.718059336493507e-10,3.2981128181667216e-08
Lithuania,Rail transport,2021.0,8.178794712380814e-08,0.0
Lithuania,Refined petroleum products,2021.0,2.6514831661473146e-07,1.5209523414545348e-05
Lithuania,Rep and instal of machinery,2021.0,5.9676975718955465e-09,0.0
Lithuania,Road transport,2021.0,2.526466274630851e-07,0.0
Lithuania,Rubber & plastic,2021.0,3.2931554652437827e-09,1.659334590904699e-07
Lithuania,Sawmill pulp paper,2021.0,3.0095959973032146e-08,1.5564680791360178e-06
Lithuania,Services to transport,2021.0,1.525259857282613e-09,0.0
Lithuania,Telecomm,2021.0,1.4154539635697848e-10,0.0
Lithuania,Textiles & leather,2021.0,5.1212832281947855e-09,2.6188927094679974e-07
Lithuania,Tobacco,2021.0,3.3381516552360394e-09,1.652244324308887e-07
Lithuania,Veg,2021.0,1.0495199687166892e-07,5.572389453304505e-06
Lithuania,Waste & recycling,2021.0,2.2071001232251302e-08,1.084233263935779e-06
Lithuania,Water & sewage,2021.0,5.909170367083387e-09,2.8199000801742863e-07
Lithuania,Water transport,2021.0,9.662880946055546e-09,0.0
Lithuania,Ws retail repair m vehicles,2021.0,2.3697369911657974e-10,0.0
Luxembourg,Agriculture,2021.0,1.69960430230158e-08,1.7753597932720008e-07
Luxembourg,Air transport,2021.0,9.33754742365784e-11,2.3322171223013655e-12
Luxembourg,Arts and recreation,2021.0,1.651286676372935e-11,0.0
Luxembourg,Basic metals,2021.0,2.7071320105558812e-08,1.5904496696684607e-06
Luxembourg,Beverage,2021.0,5.1015221844741324e-09,2.953874792377996e-07
Luxembourg,Cement lime plaster prod,2021.0,1.3432509651271162e-06,1.3045971097464994e-05
Luxembourg,Cereals,2021.0,9.14835720862251e-09,5.480020401106149e-07
Luxembourg,Coke oven products,2021.0,1.6483676352421908e-08,9.421028037909444e-07
Luxembourg,Comp electronics & optical,2021.0,5.142507396379824e-10,3.1624325696239086e-08
Luxembourg,Construction,2021.0,8.125554369366497e-09,4.782966327615807e-07
Luxembourg,Dairy,2021.0,2.3104530772100663e-09,1.3621707263108317e-07
Luxembourg,Education,2021.0,7.355259465504583e-11,0.0
Luxembourg,Electric power & gas,2021.0,1.2575682948468082e-07,7.964511857653356e-06
Luxembourg,Electrical equipment,2021.0,6.392058018753575e-10,3.7909393622313493e-08
Luxembourg,Fabricated metal products,2021.0,6.729223493479793e-09,3.9733395617876427e-07
Luxembourg,Fertilizers,2021.0,1.923068170630724e-09,1.1388536013351498e-07
Luxembourg,Finance & Insurance,2021.0,4.169860288414523e-11,0.0
Luxembourg,Fish,2021.0,4.513088677965302e-08,2.7458643799289473e-06
Luxembourg,Fishing,2021.0,1.045968038086589e-09,0.0
Luxembourg,Forestry,2021.0,7.962831398425641e-09,4.355578345470555e-07
Luxembourg,Fruit,2021.0,4.068658631391518e-09,2.4832878595484376e-07
Luxembourg,Furniture & other manuf,2021.0,2.1136984409594657e-08,1.3051109920034545e-06
Luxembourg,Gas extraction,2021.0,0.0,0.0
Luxembourg,Gov security order,2021.0,6.11978263269464e-11,0.0
Luxembourg,Hard coal,2021.0,0.0,0.0
Luxembourg,Health and social work,2021.0,7.814602171764057e-11,0.0
Luxembourg,Hospitality,2021.0,2.5917732017388674e-10,0.0
Luxembourg,IT,2021.0,2.6489419519209025e-11,0.0
Luxembourg,Lignite and peat,2021.0,0.0,0.0
Luxembourg,Machinery and equipment,2021.0,1.2140015146002192e-09,7.153109833716973e-08
Luxembourg,Meat,2021.0,1.3207642221674231e-08,7.805182164658659e-07
Luxembourg,Motor vehicles & trans equip,2021.0,4.944805924944052e-10,2.8591187385993855e-08
Luxembourg,Other chemicals,2021.0,4.9043764938308635e-09,2.9486332761271963e-07
Luxembourg,Other food,2021.0,1.3203569200258708e-08,7.886679812050533e-07
Luxembourg,Other mining & quarrying,2021.0,1.2394891967448158e-08,7.434201874385588e-07
Luxembourg,Other non-metallic minerals,2021.0,1.950566180439055e-07,7.196532562028914e-06
Luxembourg,Other services,2021.0,4.693012025241705e-10,2.6234174588370057e-08
Luxembourg,Paint glues detergents,2021.0,1.0596898292269432e-09,6.184633437063375e-08
Luxembourg,Petroleum extraction,2021.0,0.0,0.0
Luxembourg,Pharma,2021.0,1.5653192076589622e-09,9.019893767453054e-08
Luxembourg,Pipeline transport,2021.0,0.0,0.0
Luxembourg,Postal & courier,2021.0,4.829397856365859e-08,0.0
Luxembourg,Printing,2021.0,3.127215451790752e-09,1.810258283193992e-07
Luxembourg,Property and real estate,2021.0,5.3810097355614145e-11,0.0
Luxembourg,Publishing,2021.0,1.2855480683373205e-09,7.572892659079451e-08
Luxembourg,Rail transport,2021.0,5.567550363774481e-09,0.0
Luxembourg,Refined petroleum products,2021.0,1.423666710418873e-09,8.514435425611915e-08
Luxembourg,Rep and instal of machinery,2021.0,1.5762755598866907e-08,0.0
Luxembourg,Road transport,2021.0,1.3826192770792097e-07,0.0
Luxembourg,Rubber & plastic,2021.0,2.337337717682185e-09,1.4116329228228297e-07
Luxembourg,Sawmill pulp paper,2021.0,1.8117350939664293e-08,1.1029175698264172e-06
Luxembourg,Services to transport,2021.0,4.1275456456128e-11,0.0
Luxembourg,Telecomm,2021.0,2.5515763743127876e-10,0.0
Luxembourg,Textiles & leather,2021.0,3.3432132873142645e-08,2.057688916563871e-06
Luxembourg,Tobacco,2021.0,1.0725926002826268e-09,6.110965652853884e-08
Luxembourg,Veg,2021.0,7.77658866307889e-08,4.6752573243692265e-06
Luxembourg,Waste & recycling,2021.0,1.7576111618152135e-08,2.698904702666106e-08
Luxembourg,Water & sewage,2021.0,1.0819944599943207e-09,5.924789469645723e-08
Luxembourg,Water transport,2021.0,0.0,0.0
Luxembourg,Ws retail repair m vehicles,2021.0,8.072586394044024e-11,0.0
Malta,Agriculture,2021.0,3.4056998931070704e-09,6.189417214125659e-08
Malta,Air transport,2021.0,5.232182203982769e-10,1.4633176298369549e-10
Malta,Arts and recreation,2021.0,1.8637033049651182e-12,0.0
Malta,Basic metals,2021.0,2.3906233026231907e-09,5.823517528347729e-08
Malta,Beverage,2021.0,7.2313917050182975e-09,1.798485022491524e-07
Malta,Cement lime plaster prod,2021.0,4.234498854692543e-08,9.531669416889179e-07
Malta,Cereals,2021.0,1.3653304792901392e-08,3.3234020625845387e-07
Malta,Coke oven products,2021.0,3.4214834521130444e-09,8.972958704705686e-08
Malta,Comp electronics & optical,2021.0,2.0517244489311982e-10,3.949456758999595e-09
Malta,Construction,2021.0,1.585759006753781e-08,4.142948222744103e-07
Malta,Dairy,2021.0,6.471179130118789e-09,1.6107549829617776e-07
Malta,Education,2021.0,3.0470517190711835e-11,0.0
Malta,Electric power & gas,2021.0,1.6530238198293331e-06,0.00010469026500596487
Malta,Electrical equipment,2021.0,3.548442175675662e-10,7.984081132725e-09
Malta,Fabricated metal products,2021.0,1.9336281790040347e-08,4.656076395206857e-07
Malta,Fertilizers,2021.0,1.3555814496257729e-08,3.301430126733984e-07
Malta,Finance & Insurance,2021.0,8.97026510431962e-12,0.0
Malta,Fish,2021.0,4.294642246315966e-09,8.773979006637403e-08
Malta,Fishing,2021.0,3.306217753048711e-11,0.0
Malta,Forestry,2021.0,4.4951363407709105e-09,9.9694970216234e-08
Malta,Fruit,2021.0,3.4268683915741516e-08,8.415729094743249e-07
Malta,Furniture & other manuf,2021.0,1.3702474769397318e-09,2.8452464885641878e-08
Malta,Gas extraction,2021.0,1.7025628932983717e-10,8.386617909505023e-09
Malta,Gov security order,2021.0,3.105402768315981e-11,0.0
Malta,Hard coal,2021.0,0.0,0.0
Malta,Health and social work,2021.0,3.0628251770764304e-11,0.0
Malta,Hospitality,2021.0,1.6047348399613876e-10,0.0
Malta,IT,2021.0,6.033382711813327e-11,0.0
Malta,Lignite and peat,2021.0,0.0,0.0
Malta,Machinery and equipment,2021.0,1.9181379742881734e-09,4.710393191769039e-08
Malta,Meat,2021.0,9.383020183303264e-09,2.203518817374387e-07
Malta,Motor vehicles & trans equip,2021.0,6.273372177106284e-10,1.4288202015911188e-08
Malta,Other chemicals,2021.0,1.153794197119543e-09,2.7235861115394298e-08
Malta,Other food,2021.0,1.0134149075832932e-08,2.218067319726928e-07
Malta,Other mining & quarrying,2021.0,1.5130803210751832e-07,3.4755071683913057e-06
Malta,Other non-metallic minerals,2021.0,2.5172801657119372e-08,5.542542431672068e-07
Malta,Other services,2021.0,2.066137267468901e-10,3.942865390886735e-09
Malta,Paint glues detergents,2021.0,2.3276553474933826e-09,5.648571055715993e-08
Malta,Petroleum extraction,2021.0,1.3201141458480705e-10,6.502721856407878e-09
Malta,Pharma,2021.0,2.9690390059932143e-09,6.096229785324385e-08
Malta,Pipeline transport,2021.0,0.0,0.0
Malta,Postal & courier,2021.0,2.2623269955977885e-08,0.0
Malta,Printing,2021.0,1.0497215509468239e-08,2.1793408475800424e-07
Malta,Property and real estate,2021.0,3.590832017377531e-11,0.0
Malta,Publishing,2021.0,1.2722293993877584e-09,2.6843582003548414e-08
Malta,Rail transport,2021.0,0.0,0.0
Malta,Refined petroleum products,2021.0,1.0008297232777244e-10,2.4990778897690904e-09
Malta,Rep and instal of machinery,2021.0,8.939296574959425e-09,0.0
Malta,Road transport,2021.0,1.5985692746077253e-07,0.0
Malta,Rubber & plastic,2021.0,1.449091640357026e-09,3.3810240236522185e-08
Malta,Sawmill pulp paper,2021.0,1.3692271688001522e-08,3.251655140031657e-07
Malta,Services to transport,2021.0,4.541536841464185e-11,0.0
Malta,Telecomm,2021.0,8.698374402990831e-11,0.0
Malta,Textiles & leather,2021.0,2.412342054545769e-09,5.7855144519599025e-08
Malta,Tobacco,2021.0,6.757256898988161e-09,1.5968926170971166e-07
Malta,Veg,2021.0,1.8811676701754693e-08,4.000566119878569e-07
Malta,Waste & recycling,2021.0,1.9846852946220272e-08,4.4550386361268084e-07
Malta,Water & sewage,2021.0,4.531040089167323e-07,8.631077117035865e-06
Malta,Water transport,2021.0,6.36782366044486e-09,0.0
Malta,Ws retail repair m vehicles,2021.0,4.6371320987082596e-11,0.0
Mexico,Agriculture,2021.0,3.440612853334047e-08,6.4070268370120585e-09
Mexico,Air transport,2021.0,2.8200117960952255e-09,2.6544655098653898e-11
Mexico,Arts and recreation,2021.0,1.2248938320223749e-10,2.0062701556635113e-10
Mexico,Basic metals,2021.0,5.303966807260695e-07,5.597179422179198e-07
Mexico,Beverage,2021.0,1.732212700402058e-08,1.6825209937643523e-08
Mexico,Cement lime plaster prod,2021.0,1.5385438869337392e-05,1.2296876378152531e-06
Mexico,Cereals,2021.0,2.588864428076144e-08,2.5577295985419234e-08
Mexico,Coke oven products,2021.0,1.3908322306030662e-07,1.4441504523668135e-07
Mexico,Comp electronics & optical,2021.0,1.0770633056995168e-09,1.0628781437869653e-09
Mexico,Construction,2021.0,2.5182840794131733e-08,2.35833120648144e-08
Mexico,Dairy,2021.0,2.892363561377919e-08,2.786940262513755e-08
Mexico,Education,2021.0,9.991561080308019e-11,1.6365312878434736e-10
Mexico,Electric power & gas,2021.0,1.3105941288198905e-06,1.0296739701305543e-06
Mexico,Electrical equipment,2021.0,6.1627960425047e-09,6.2985893632248094e-09
Mexico,Fabricated metal products,2021.0,8.956638246658358e-08,1.0179829914843058e-07
Mexico,Fertilizers,2021.0,2.330003944764443e-08,2.1703100238846557e-08
Mexico,Finance & Insurance,2021.0,8.866968153609673e-11,1.4523326930656724e-10
Mexico,Fish,2021.0,1.9109620814436138e-07,1.8899265402203312e-07
Mexico,Fishing,2021.0,1.3185298944528477e-10,2.1596379273322896e-10
Mexico,Forestry,2021.0,2.1193703526123618e-07,1.9361530218797452e-07
Mexico,Fruit,2021.0,1.3590861807856055e-07,1.3480421436761778e-07
Mexico,Furniture & other manuf,2021.0,1.4291886720368912e-08,1.3884238095564564e-08
Mexico,Gas extraction,2021.0,1.0071807685227461e-07,4.835609107303246e-08
Mexico,Gov security order,2021.0,1.0063786099533491e-10,1.6483611213176977e-10
Mexico,Hard coal,2021.0,3.950747548736455e-08,3.034014424280992e-08
Mexico,Health and social work,2021.0,3.045923462903694e-10,4.988959190013545e-10
Mexico,Hospitality,2021.0,1.7127061317355136e-10,0.0
Mexico,IT,2021.0,9.389057462255156e-10,1.5378464062661892e-09
Mexico,Lignite and peat,2021.0,1.1415450754734147e-06,1.192694402869708e-06
Mexico,Machinery and equipment,2021.0,1.9330932159713834e-08,1.8943326755062372e-08
Mexico,Meat,2021.0,1.5705888441516403e-08,1.5423564004345706e-08
Mexico,Motor vehicles & trans equip,2021.0,4.588653880935259e-09,4.4285629895210295e-09
Mexico,Other chemicals,2021.0,1.8250234300448539e-07,1.7022773109599862e-07
Mexico,Other food,2021.0,3.6041290614980884e-08,3.539451470703167e-08
Mexico,Other mining & quarrying,2021.0,8.787682803228049e-08,8.344529891249983e-08
Mexico,Other non-metallic minerals,2021.0,1.6230888235652994e-06,2.948978855013349e-07
Mexico,Other services,2021.0,1.0444853954101778e-08,9.610066265212368e-09
Mexico,Paint glues detergents,2021.0,3.406488384871023e-07,2.8809663197735357e-07
Mexico,Petroleum extraction,2021.0,2.523898743947084e-08,4.967674147665456e-09
Mexico,Pharma,2021.0,3.208626616892187e-08,2.228841924339297e-08
Mexico,Pipeline transport,2021.0,3.49191025594844e-08,0.0
Mexico,Postal & courier,2021.0,4.889607977935748e-07,6.037481891661317e-07
Mexico,Printing,2021.0,1.1658066506011243e-07,1.1670080011983241e-07
Mexico,Property and real estate,2021.0,3.972671239080183e-11,6.506891892883466e-11
Mexico,Publishing,2021.0,4.987559522051453e-09,4.797747025966815e-09
Mexico,Rail transport,2021.0,3.6916394244331763e-07,0.0
Mexico,Refined petroleum products,2021.0,3.1871838514617745e-07,2.516518470110558e-07
Mexico,Rep and instal of machinery,2021.0,2.607844507568801e-08,0.0
Mexico,Road transport,2021.0,9.781962813924623e-07,1.2076999697952721e-06
Mexico,Rubber & plastic,2021.0,2.3998448215418837e-08,2.3330768101659843e-08
Mexico,Sawmill pulp paper,2021.0,2.716586679196981e-07,2.685243888971368e-07
Mexico,Services to transport,2021.0,7.574038883742601e-08,4.947670159737789e-10
Mexico,Telecomm,2021.0,4.026356312435025e-11,6.594823399811372e-11
Mexico,Textiles & leather,2021.0,1.8246661857279342e-08,1.8158829246670307e-08
Mexico,Tobacco,2021.0,1.1082094530616874e-07,1.0800099762281108e-07
Mexico,Veg,2021.0,2.1479399200801575e-07,2.0808179984405656e-07
Mexico,Waste & recycling,2021.0,2.430746115808031e-07,1.6433789294053634e-07
Mexico,Water & sewage,2021.0,1.9679522618328216e-08,1.9611356021929614e-08
Mexico,Water transport,2021.0,3.4180766903670726e-07,0.0
Mexico,Ws retail repair m vehicles,2021.0,4.528519829928266e-09,1.8244236888559827e-10
Netherlands,Agriculture,2021.0,8.357019859055888e-09,5.007867024401942e-07
Netherlands,Air transport,2021.0,9.145894047750949e-10,1.5261192364891963e-10
Netherlands,Arts and recreation,2021.0,1.9394954667021006e-10,0.0
Netherlands,Basic metals,2021.0,1.9211252456214473e-07,1.1708229327083399e-05
Netherlands,Beverage,2021.0,2.1933496553651996e-08,1.3066005812551655e-06
Netherlands,Cement lime plaster prod,2021.0,2.0233050798907608e-07,8.786518792527721e-06
Netherlands,Cereals,2021.0,8.277351790719574e-08,5.057411482286579e-06
Netherlands,Coke oven products,2021.0,1.8197114326302993e-07,8.14778238715824e-06
Netherlands,Comp electronics & optical,2021.0,4.4836544326250144e-10,2.5862907931986853e-08
Netherlands,Construction,2021.0,1.1670653686898594e-08,6.711493397488475e-07
Netherlands,Dairy,2021.0,1.1922580337774015e-08,6.985846384194876e-07
Netherlands,Education,2021.0,2.2583211021440397e-10,0.0
Netherlands,Electric power & gas,2021.0,2.899970451991937e-06,0.00018169470993720802
Netherlands,Electrical equipment,2021.0,6.168540347654524e-09,3.741525619144923e-07
Netherlands,Fabricated metal products,2021.0,1.469538331466019e-08,8.842540653385368e-07
Netherlands,Fertilizers,2021.0,8.983920149658735e-08,5.173250499657642e-06
Netherlands,Finance & Insurance,2021.0,6.505104973040981e-11,0.0
Netherlands,Fish,2021.0,9.510327001330665e-08,5.7998192590822685e-06
Netherlands,Fishing,2021.0,5.890563636819102e-10,0.0
Netherlands,Forestry,2021.0,2.169131489650396e-08,1.3456880338363756e-06
Netherlands,Fruit,2021.0,8.362359409280295e-08,5.039334879378266e-06
Netherlands,Furniture & other manuf,2021.0,1.07039844860116e-08,6.372503737091798e-07
Netherlands,Gas extraction,2021.0,2.812483888394061e-09,1.6701073992406008e-07
Netherlands,Gov security order,2021.0,1.8963348138750433e-09,0.0
Netherlands,Hard coal,2021.0,1.341186594011424e-07,2.9090747864996195e-06
Netherlands,Health and social work,2021.0,2.1329725966345583e-10,0.0
Netherlands,Hospitality,2021.0,3.8121861143423266e-10,0.0
Netherlands,IT,2021.0,5.902380176248234e-11,0.0
Netherlands,Lignite and peat,2021.0,3.2915125485600774e-07,5.884837557215062e-06
Netherlands,Machinery and equipment,2021.0,4.312383359335546e-09,2.5582741275990673e-07
Netherlands,Meat,2021.0,1.862827715850198e-08,1.1231049382124695e-06
Netherlands,Motor vehicles & trans equip,2021.0,4.4131116340331225e-09,2.6223041789267766e-07
Netherlands,Other chemicals,2021.0,1.2113435508160167e-07,7.012979196964468e-06
Netherlands,Other food,2021.0,3.571034264379209e-08,2.142526590651497e-06
Netherlands,Other mining & quarrying,2021.0,8.166402741902028e-08,4.932895233031423e-06
Netherlands,Other non-metallic minerals,2021.0,1.4715217087425672e-07,5.486426813507933e-06
Netherlands,Other services,2021.0,1.6968520215152585e-09,8.795571551450522e-08
Netherlands,Paint glues detergents,2021.0,1.3484766188198566e-07,7.77442663202659e-06
Netherlands,Petroleum extraction,2021.0,1.9228642397785262e-08,1.107318683566124e-06
Netherlands,Pharma,2021.0,2.5796057910559217e-09,1.4806337536368326e-07
Netherlands,Pipeline transport,2021.0,1.1083815988105789e-10,0.0
Netherlands,Postal & courier,2021.0,1.1553398979286389e-08,0.0
Netherlands,Printing,2021.0,1.0579015458468117e-08,6.363534915918003e-07
Netherlands,Property and real estate,2021.0,5.5812783529589155e-11,0.0
Netherlands,Publishing,2021.0,4.727155345309855e-10,2.6749185576087055e-08
Netherlands,Rail transport,2021.0,4.7181931323897234e-09,0.0
Netherlands,Refined petroleum products,2021.0,1.2273078497082859e-07,7.189123232763656e-06
Netherlands,Rep and instal of machinery,2021.0,2.7265245728910267e-08,0.0
Netherlands,Road transport,2021.0,1.5415876796096393e-07,0.0
Netherlands,Rubber & plastic,2021.0,1.4771668678137282e-08,8.876418818174697e-07
Netherlands,Sawmill pulp paper,2021.0,3.8075043041118796e-08,2.2989599468635616e-06
Netherlands,Services to transport,2021.0,2.1660020950649431e-10,0.0
Netherlands,Telecomm,2021.0,8.534696374500366e-11,0.0
Netherlands,Textiles & leather,2021.0,5.6974131004305895e-09,3.4631538518539903e-07
Netherlands,Tobacco,2021.0,5.063167504159776e-08,2.9929764646895692e-06
Netherlands,Veg,2021.0,7.08291004220906e-08,4.302306045894313e-06
Netherlands,Waste & recycling,2021.0,1.3741115894361218e-07,8.36117516138033e-06
Netherlands,Water & sewage,2021.0,8.147881343907503e-09,4.670297924969237e-07
Netherlands,Water transport,2021.0,2.2751490160538436e-08,0.0
Netherlands,Ws retail repair m vehicles,2021.0,2.7942746511935597e-10,0.0
Nigeria,Agriculture,2021.0,9.322589366421913e-09,0.0
Nigeria,Air transport,2021.0,2.1977797255830176e-07,0.0
Nigeria,Arts and recreation,2021.0,7.203883336020697e-11,0.0
Nigeria,Basic metals,2021.0,3.5884399353054447e-06,0.0
Nigeria,Beverage,2021.0,3.2141340733769e-09,0.0
Nigeria,Cement lime plaster prod,2021.0,6.666538603829378e-06,0.0
Nigeria,Cereals,2021.0,7.611025366346187e-09,0.0
Nigeria,Coke oven products,2021.0,1.4628446851884176e-06,0.0
Nigeria,Comp electronics & optical,2021.0,2.416119190801558e-09,0.0
Nigeria,Construction,2021.0,1.2328714360743061e-08,0.0
Nigeria,Dairy,2021.0,1.8715633471164517e-07,0.0
Nigeria,Education,2021.0,2.3289523093041724e-10,0.0
Nigeria,Electric power & gas,2021.0,1.773331550108978e-06,0.0
Nigeria,Electrical equipment,2021.0,5.817182112093423e-08,0.0
Nigeria,Fabricated metal products,2021.0,7.947411193874206e-08,0.0
Nigeria,Fertilizers,2021.0,3.224983970170348e-08,0.0
Nigeria,Finance & Insurance,2021.0,7.703925574101083e-11,0.0
Nigeria,Fish,2021.0,1.6042093544558407e-07,0.0
Nigeria,Fishing,2021.0,3.0305616402303704e-11,0.0
Nigeria,Forestry,2021.0,1.99261786666998e-09,0.0
Nigeria,Fruit,2021.0,8.71920645609306e-08,0.0
Nigeria,Furniture & other manuf,2021.0,2.444817372073339e-08,0.0
Nigeria,Gas extraction,2021.0,1.310852884356356e-07,0.0
Nigeria,Gov security order,2021.0,2.6854001730668154e-08,0.0
Nigeria,Hard coal,2021.0,1.4357798121667672e-08,0.0
Nigeria,Health and social work,2021.0,2.8947627818620797e-10,0.0
Nigeria,Hospitality,2021.0,1.1892278596997157e-10,0.0
Nigeria,IT,2021.0,3.049657505439637e-11,0.0
Nigeria,Lignite and peat,2021.0,3.365049772086818e-08,0.0
Nigeria,Machinery and equipment,2021.0,3.7161922995607804e-09,0.0
Nigeria,Meat,2021.0,2.011639821993372e-08,0.0
Nigeria,Motor vehicles & trans equip,2021.0,8.190409279323215e-08,0.0
Nigeria,Other chemicals,2021.0,6.705839219955257e-07,0.0
Nigeria,Other food,2021.0,6.275701402784383e-08,0.0
Nigeria,Other mining & quarrying,2021.0,2.2499402114259362e-08,0.0
Nigeria,Other non-metallic minerals,2021.0,1.932048715749107e-06,0.0
Nigeria,Other services,2021.0,5.807966176850206e-09,0.0
Nigeria,Paint glues detergents,2021.0,6.394862849985633e-07,0.0
Nigeria,Petroleum extraction,2021.0,2.1685591743742982e-08,0.0
Nigeria,Pharma,2021.0,2.2121650610290923e-08,0.0
Nigeria,Pipeline transport,2021.0,5.3506626532748404e-08,0.0
Nigeria,Postal & courier,2021.0,2.41985447775319e-07,0.0
Nigeria,Printing,2021.0,5.481769098525546e-08,0.0
Nigeria,Property and real estate,2021.0,1.163493566426633e-10,0.0
Nigeria,Publishing,2021.0,3.533860831674734e-09,0.0
Nigeria,Rail transport,2021.0,4.173548974304319e-08,0.0
Nigeria,Refined petroleum products,2021.0,6.560563731014846e-07,0.0
Nigeria,Rep and instal of machinery,2021.0,1.0912147258658497e-07,0.0
Nigeria,Road transport,2021.0,1.0842974424355473e-06,0.0
Nigeria,Rubber & plastic,2021.0,7.778395684796994e-07,0.0
Nigeria,Sawmill pulp paper,2021.0,1.5464744313208416e-07,0.0
Nigeria,Services to transport,2021.0,1.9418247968747415e-07,0.0
Nigeria,Telecomm,2021.0,5.571116689619279e-11,0.0
Nigeria,Textiles & leather,2021.0,6.78309052955814e-08,0.0
Nigeria,Tobacco,2021.0,1.4196178931894855e-07,0.0
Nigeria,Veg,2021.0,1.989498093816951e-08,0.0
