jurisdiction,year,ipcc_code,iea_code,Product,tax_rate_incl_ex_clcu,ets_price_clcu,ets_2_price_clcu,tax_curr_code,ets_curr_code,ets_2_curr_code,tax_rate_incl_ex_usd,ets_price_usd,ets_2_price_usd,tax_rate_incl_ex_kusd,ets_price_kusd,ets_2_price_kusd,tax_curr_x_rate,ets_curr_x_rate,ets_2_curr_x_rate
Greece,1989,1B2B,,,,,,,,,,,,,,,,,
Greece,1989,1B2B1,,,,,,,,,,,,,,,,,
Greece,1989,1B2B2,,,,,,,,,,,,,,,,,
Greece,1989,1B2B3,,,,,,,,,,,,,,,,,
Greece,1989,1B2B31,,,,,,,,,,,,,,,,,
Greece,1989,1B2B32,,,,,,,,,,,,,,,,,
Greece,1989,1B2B33,,,,,,,,,,,,,,,,,
Greece,1989,1B2B34,,,,,,,,,,,,,,,,,
Greece,1989,1B2B35,,,,,,,,,,,,,,,,,
Greece,1989,1B2B36,,,,,,,,,,,,,,,,,
Greece,1989,1B3,,,,,,,,,,,,,,,,,
Greece,1989,1C,,,,,,,,,,,,,,,,,
Greece,1989,1C1,,,,,,,,,,,,,,,,,
Greece,1989,1C1A,,,,,,,,,,,,,,,,,
Greece,1989,1C1B,,,,,,,,,,,,,,,,,
Greece,1989,1C1C,,,,,,,,,,,,,,,,,
Greece,1989,1C2,,,,,,,,,,,,,,,,,
Greece,1989,1C2A,,,,,,,,,,,,,,,,,
Greece,1989,1C2B,,,,,,,,,,,,,,,,,
Greece,1989,1C3,,,,,,,,,,,,,,,,,
Greece,1989,2,,,,,,,,,,,,,,,,,
Greece,1989,20,,,,,,,,,,,,,,,,,
Greece,1989,200,,,,,,,,,,,,,,,,,
Greece,1989,2000,,,,,,,,,,,,,,,,,
Greece,1989,20000,,,,,,,,,,,,,,,,,
Greece,1989,200000,,,,,,,,,,,,,,,,,
Greece,1989,2A,,,,,,,,,,,,,,,,,
Greece,1989,2A1,,,,,,,,,,,,,,,,,
Greece,1989,2A2,,,,,,,,,,,,,,,,,
Greece,1989,2A3,,,,,,,,,,,,,,,,,
Greece,1989,2A4,,,,,,,,,,,,,,,,,
Greece,1989,2A4A,,,,,,,,,,,,,,,,,
Greece,1989,2A4B,,,,,,,,,,,,,,,,,
Greece,1989,2A4C,,,,,,,,,,,,,,,,,
Greece,1989,2A4D,,,,,,,,,,,,,,,,,
Greece,1989,2B,,,,,,,,,,,,,,,,,
Greece,1989,2B1,,,,,,,,,,,,,,,,,
Greece,1989,2B10,,,,,,,,,,,,,,,,,
Greece,1989,2B2,,,,,,,,,,,,,,,,,
Greece,1989,2B3,,,,,,,,,,,,,,,,,
Greece,1989,2B4,,,,,,,,,,,,,,,,,
Greece,1989,2B5,,,,,,,,,,,,,,,,,
Greece,1989,2B6,,,,,,,,,,,,,,,,,
Greece,1989,2B7,,,,,,,,,,,,,,,,,
Greece,1989,2B8,,,,,,,,,,,,,,,,,
Greece,1989,2B8A,,,,,,,,,,,,,,,,,
Greece,1989,2B8B,,,,,,,,,,,,,,,,,
Greece,1989,2B8C,,,,,,,,,,,,,,,,,
Greece,1989,2B8D,,,,,,,,,,,,,,,,,
Greece,1989,2B8E,,,,,,,,,,,,,,,,,
Greece,1989,2B8F,,,,,,,,,,,,,,,,,
Greece,1989,2B9,,,,,,,,,,,,,,,,,
Greece,1989,2B9A,,,,,,,,,,,,,,,,,
Greece,1989,2B9B,,,,,,,,,,,,,,,,,
Greece,1989,2C,,,,,,,,,,,,,,,,,
Greece,1989,2C1,,,,,,,,,,,,,,,,,
Greece,1989,2C2,,,,,,,,,,,,,,,,,
Greece,1989,2C3,,,,,,,,,,,,,,,,,
Greece,1989,2C4,,,,,,,,,,,,,,,,,
Greece,1989,2C5,,,,,,,,,,,,,,,,,
Greece,1989,2C6,,,,,,,,,,,,,,,,,
Greece,1989,2C7,,,,,,,,,,,,,,,,,
Greece,1989,2D,,,,,,,,,,,,,,,,,
Greece,1989,2D1,,,,,,,,,,,,,,,,,
Greece,1989,2D2,,,,,,,,,,,,,,,,,
Greece,1989,2D3,,,,,,,,,,,,,,,,,
Greece,1989,2D4,,,,,,,,,,,,,,,,,
Greece,1989,2E,,,,,,,,,,,,,,,,,
Greece,1989,2F,,,,,,,,,,,,,,,,,
Greece,1989,2F1,,,,,,,,,,,,,,,,,
Greece,1989,2F2,,,,,,,,,,,,,,,,,
Greece,1989,2F3,,,,,,,,,,,,,,,,,
Greece,1989,2F4,,,,,,,,,,,,,,,,,
Greece,1989,2F5,,,,,,,,,,,,,,,,,
Greece,1989,2F6,,,,,,,,,,,,,,,,,
Greece,1989,2G,,,,,,,,,,,,,,,,,
Greece,1989,2G1,,,,,,,,,,,,,,,,,
Greece,1989,2G2,,,,,,,,,,,,,,,,,
Greece,1989,2G3,,,,,,,,,,,,,,,,,
Greece,1989,2G4,,,,,,,,,,,,,,,,,
Greece,1989,2H,,,,,,,,,,,,,,,,,
Greece,1989,2H1,,,,,,,,,,,,,,,,,
Greece,1989,2H2,,,,,,,,,,,,,,,,,
Greece,1989,2H3,,,,,,,,,,,,,,,,,
Greece,1989,3,,,,,,,,,,,,,,,,,
Greece,1989,3A,,,,,,,,,,,,,,,,,
Greece,1989,3A1,,,,,,,,,,,,,,,,,
Greece,1989,3A2,,,,,,,,,,,,,,,,,
Greece,1989,3B,,,,,,,,,,,,,,,,,
Greece,1989,3B1,,,,,,,,,,,,,,,,,
Greece,1989,3B1A,,,,,,,,,,,,,,,,,
Greece,1989,3B1B,,,,,,,,,,,,,,,,,
Greece,1989,3B2,,,,,,,,,,,,,,,,,
Greece,1989,3B2A,,,,,,,,,,,,,,,,,
Greece,1989,3B2B,,,,,,,,,,,,,,,,,
Greece,1989,3B3,,,,,,,,,,,,,,,,,
Greece,1989,3B3A,,,,,,,,,,,,,,,,,
Greece,1989,3B3B,,,,,,,,,,,,,,,,,
Greece,1989,3B4,,,,,,,,,,,,,,,,,
Greece,1989,3B4A,,,,,,,,,,,,,,,,,
Greece,1989,3B4B,,,,,,,,,,,,,,,,,
Greece,1989,3B5,,,,,,,,,,,,,,,,,
Greece,1989,3B5A,,,,,,,,,,,,,,,,,
Greece,1989,3B5B,,,,,,,,,,,,,,,,,
Greece,1989,3B6,,,,,,,,,,,,,,,,,
Greece,1989,3B6A,,,,,,,,,,,,,,,,,
Greece,1989,3B6B,,,,,,,,,,,,,,,,,
Greece,1989,3B6B1,,,,,,,,,,,,,,,,,
Greece,1989,3B6B2,,,,,,,,,,,,,,,,,
Greece,1989,3B6B3,,,,,,,,,,,,,,,,,
Greece,1989,3B6B4,,,,,,,,,,,,,,,,,
Greece,1989,3B6B5,,,,,,,,,,,,,,,,,
Greece,1989,3C,,,,,,,,,,,,,,,,,
Greece,1989,3C1,,,,,,,,,,,,,,,,,
Greece,1989,3C2,,,,,,,,,,,,,,,,,
Greece,1989,3C3,,,,,,,,,,,,,,,,,
Greece,1989,3C4,,,,,,,,,,,,,,,,,
Greece,1989,3C5,,,,,,,,,,,,,,,,,
Greece,1989,3C6,,,,,,,,,,,,,,,,,
Greece,1989,3C7,,,,,,,,,,,,,,,,,
Greece,1989,3C8,,,,,,,,,,,,,,,,,
Greece,1989,3D,,,,,,,,,,,,,,,,,
Greece,1989,3D1,,,,,,,,,,,,,,,,,
Greece,1989,3D2,,,,,,,,,,,,,,,,,
Greece,1989,4,,,,,,,,,,,,,,,,,
Greece,1989,4A,,,,,,,,,,,,,,,,,
Greece,1989,4A1,,,,,,,,,,,,,,,,,
Greece,1989,4A2,,,,,,,,,,,,,,,,,
Greece,1989,4A3,,,,,,,,,,,,,,,,,
Greece,1989,4B,,,,,,,,,,,,,,,,,
Greece,1989,4C,,,,,,,,,,,,,,,,,
Greece,1989,4C1,,,,,,,,,,,,,,,,,
Greece,1989,4C2,,,,,,,,,,,,,,,,,
Greece,1989,4D,,,,,,,,,,,,,,,,,
Greece,1989,4D1,,,,,,,,,,,,,,,,,
Greece,1989,4D2,,,,,,,,,,,,,,,,,
Greece,1989,4E,,,,,,,,,,,,,,,,,
Greece,1989,5,,,,,,,,,,,,,,,,,
Greece,1989,5A,,,,,,,,,,,,,,,,,
Greece,1989,5A1,,,,,,,,,,,,,,,,,
Greece,1989,5A2,,,,,,,,,,,,,,,,,
Greece,1990,0,,,,,,,,,,,,,,,,,
Greece,1990,1,,,,,,,,,,,,,,,,,
Greece,1990,1A,ABFLOW001,Coal,,,,,,,,,,,,,,,
Greece,1990,1A,ABFLOW001,Natural gas,,,,,,,,,,,,,,,
Greece,1990,1A,ABFLOW001,Oil,,,,,,,,,,,,,,,
Greece,1990,1A1,,Coal,,,,,,,,,,,,,,,
Greece,1990,1A1,,Natural gas,,,,,,,,,,,,,,,
Greece,1990,1A1,,Oil,,,,,,,,,,,,,,,
Greece,1990,1A1A,ABFLOW002,Coal,,,,,,,,,,,,,,,
Greece,1990,1A1A,ABFLOW002,Natural gas,,,,,,,,,,,,,,,
Greece,1990,1A1A,ABFLOW002,Oil,,,,,,,,,,,,,,,
Greece,1990,1A1A1,ABFLOW003,Coal,,,,,,,,,,,,,,,
Greece,1990,1A1A1,ABFLOW003,Natural gas,,,,,,,,,,,,,,,
Greece,1990,1A1A1,ABFLOW003,Oil,,,,,,,,,,,,,,,
Greece,1990,1A1A2,ABFLOW004,Coal,,,,,,,,,,,,,,,
Greece,1990,1A1A2,ABFLOW004,Natural gas,,,,,,,,,,,,,,,
Greece,1990,1A1A2,ABFLOW004,Oil,,,,,,,,,,,,,,,
Greece,1990,1A1A3,ABFLOW005,Coal,,,,,,,,,,,,,,,
Greece,1990,1A1A3,ABFLOW005,Natural gas,,,,,,,,,,,,,,,
Greece,1990,1A1A3,ABFLOW005,Oil,,,,,,,,,,,,,,,
Greece,1990,1A1B,ABFLOW011,Coal,,,,,,,,,,,,,,,
