jurisdiction,year,ipcc_code,iea_code,Product,tax_rate_incl_ex_clcu,ets_price_clcu,ets_2_price_clcu,tax_curr_code,ets_curr_code,ets_2_curr_code,tax_rate_incl_ex_usd,ets_price_usd,ets_2_price_usd,tax_rate_incl_ex_usd_k,ets_price_usd_k,ets_2_price_usd_k,tax_curr_x_rate,ets_curr_x_rate,ets_2_curr_x_rate
Sweden,2013,1A2I,ABFLOW013,Coal,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A2I,ABFLOW013,Natural gas,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A2I,ABFLOW013,Oil,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A2J,ABFLOW024,Coal,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A2J,ABFLOW024,Natural gas,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A2J,ABFLOW024,Oil,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A2K,ABFLOW014,Coal,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A2K,ABFLOW014,Natural gas,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A2K,ABFLOW014,Oil,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A2L,ABFLOW025,Coal,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A2L,ABFLOW025,Natural gas,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A2L,ABFLOW025,Oil,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A2M,ABFLOW026,Coal,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A2M,ABFLOW026,Natural gas,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A2M,ABFLOW026,Oil,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A3,ABFLOW027,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A3,ABFLOW027,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A3,ABFLOW027,Oil,,,,,,,,,,,,,,,
Sweden,2013,1A3A,,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A3A,,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A3A,,Oil,,,,,,,,,,,,,,,
Sweden,2013,1A3A1,ABFLOW040,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A3A1,ABFLOW040,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A3A1,ABFLOW040,Oil,,,,,,,,,,,,,,,
Sweden,2013,1A3A2,ABFLOW029,Coal,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A3A2,ABFLOW029,Natural gas,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A3A2,ABFLOW029,Oil,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1A3B,ABFLOW028,Coal,1082.25,,,SEK,,,114.42271594435225,,,132.95068077655034,,,9.45834916666666,,
Sweden,2013,1A3B,ABFLOW028,Natural gas,1082.25,,,SEK,,,114.42271594435225,,,132.95068077655034,,,9.45834916666666,,
Sweden,2013,1A3B,ABFLOW028,Oil,1082.25,,,SEK,,,114.42271594435225,,,132.95068077655034,,,9.45834916666666,,
Sweden,2013,1A3C,ABFLOW030,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A3C,ABFLOW030,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A3C,ABFLOW030,Oil,,,,,,,,,,,,,,,
Sweden,2013,1A3D,,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A3D,,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A3D,,Oil,,,,,,,,,,,,,,,
Sweden,2013,1A3D1,ABFLOW039,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A3D1,ABFLOW039,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A3D1,ABFLOW039,Oil,,,,,,,,,,,,,,,
Sweden,2013,1A3D2,ABFLOW032,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A3D2,ABFLOW032,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A3D2,ABFLOW032,Oil,,,,,,,,,,,,,,,
Sweden,2013,1A3E,,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A3E,,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A3E,,Oil,,,,,,,,,,,,,,,
Sweden,2013,1A3E1,ABFLOW033,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A3E1,ABFLOW033,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A3E1,ABFLOW033,Oil,,,,,,,,,,,,,,,
Sweden,2013,1A4,,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A4,,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A4,,Oil,,,,,,,,,,,,,,,
Sweden,2013,1A4A,ABFLOW035,Coal,1082.25,,,SEK,,,114.42271594435225,,,132.95068077655034,,,9.45834916666666,,
Sweden,2013,1A4A,ABFLOW035,Natural gas,1082.25,,,SEK,,,114.42271594435225,,,132.95068077655034,,,9.45834916666666,,
Sweden,2013,1A4A,ABFLOW035,Oil,1082.25,,,SEK,,,114.42271594435225,,,132.95068077655034,,,9.45834916666666,,
Sweden,2013,1A4B,ABFLOW034,Coal,1082.25,,,SEK,,,114.42271594435225,,,132.95068077655034,,,9.45834916666666,,
Sweden,2013,1A4B,ABFLOW034,Natural gas,1082.25,,,SEK,,,114.42271594435225,,,132.95068077655034,,,9.45834916666666,,
Sweden,2013,1A4B,ABFLOW034,Oil,1082.25,,,SEK,,,114.42271594435225,,,132.95068077655034,,,9.45834916666666,,
Sweden,2013,1A4C,,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A4C,,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A4C,,Oil,,,,,,,,,,,,,,,
Sweden,2013,1A4C1,ABFLOW036,Coal,324.67500000000007,,,SEK,,,34.32681478330568,,,39.8852042329651,,,9.45834916666666,,
Sweden,2013,1A4C1,ABFLOW036,Natural gas,324.67500000000007,,,SEK,,,34.32681478330568,,,39.8852042329651,,,9.45834916666666,,
Sweden,2013,1A4C1,ABFLOW036,Oil,324.67500000000007,,,SEK,,,34.32681478330568,,,39.8852042329651,,,9.45834916666666,,
Sweden,2013,1A4C2,ABFLOW037,Coal,1082.25,,,SEK,,,114.42271594435225,,,132.95068077655034,,,9.45834916666666,,
Sweden,2013,1A4C2,ABFLOW037,Natural gas,1082.25,,,SEK,,,114.42271594435225,,,132.95068077655034,,,9.45834916666666,,
Sweden,2013,1A4C2,ABFLOW037,Oil,1082.25,,,SEK,,,114.42271594435225,,,132.95068077655034,,,9.45834916666666,,
Sweden,2013,1A4C3,,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A4C3,,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A4C3,,Oil,,,,,,,,,,,,,,,
Sweden,2013,1A5,ABFLOW038,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A5,ABFLOW038,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A5,ABFLOW038,Oil,,,,,,,,,,,,,,,
Sweden,2013,1A5A,,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A5A,,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A5A,,Oil,,,,,,,,,,,,,,,
Sweden,2013,1A5B,,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A5B,,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A5B,,Oil,,,,,,,,,,,,,,,
Sweden,2013,1A5C,,Coal,,,,,,,,,,,,,,,
Sweden,2013,1A5C,,Natural gas,,,,,,,,,,,,,,,
Sweden,2013,1A5C,,Oil,,,,,,,,,,,,,,,
Sweden,2013,1B,,,,,,,,,,,,,,,,,
Sweden,2013,1B1,,,,,,,,,,,,,,,,,
Sweden,2013,1B1A,,,,,,,,,,,,,,,,,
Sweden,2013,1B1A1,,,,,,,,,,,,,,,,,
Sweden,2013,1B1A11,,,,,,,,,,,,,,,,,
Sweden,2013,1B1A12,,,,,,,,,,,,,,,,,
Sweden,2013,1B1A13,,,,,,,,,,,,,,,,,
Sweden,2013,1B1A14,,,,,,,,,,,,,,,,,
Sweden,2013,1B1A2,,,,,,,,,,,,,,,,,
Sweden,2013,1B1A21,,,,,,,,,,,,,,,,,
Sweden,2013,1B1A22,,,,,,,,,,,,,,,,,
Sweden,2013,1B1B,,,,,,,,,,,,,,,,,
Sweden,2013,1B2,,,,,,,,,,,,,,,,,
Sweden,2013,1B2A,,,,,,,,,,,,,,,,,
Sweden,2013,1B2A1,,,,,,,,,,,,,,,,,
Sweden,2013,1B2A2,,,,,,,,,,,,,,,,,
Sweden,2013,1B2A3,,,,,,,,,,,,,,,,,
Sweden,2013,1B2A31,,,,,,,,,,,,,,,,,
Sweden,2013,1B2A32,,,,,,,,,,,,,,,,,
Sweden,2013,1B2A33,,,,,,,,,,,,,,,,,
Sweden,2013,1B2A34,,,,,,,,,,,,,,,,,
Sweden,2013,1B2A35,,,,,,,,,,,,,,,,,
Sweden,2013,1B2A36,,,,,,,,,,,,,,,,,
Sweden,2013,1B2B,,,,,,,,,,,,,,,,,
Sweden,2013,1B2B1,,,,,,,,,,,,,,,,,
Sweden,2013,1B2B2,,,,,,,,,,,,,,,,,
Sweden,2013,1B2B3,,,,,,,,,,,,,,,,,
Sweden,2013,1B2B31,,,,,,,,,,,,,,,,,
Sweden,2013,1B2B32,,,,,,,,,,,,,,,,,
Sweden,2013,1B2B33,,,,,,,,,,,,,,,,,
Sweden,2013,1B2B34,,,,,,,,,,,,,,,,,
Sweden,2013,1B2B35,,,,,,,,,,,,,,,,,
Sweden,2013,1B2B36,,,,,,,,,,,,,,,,,
Sweden,2013,1B3,,,,,,,,,,,,,,,,,
Sweden,2013,1C,,,,,,,,,,,,,,,,,
Sweden,2013,1C1,,,,,,,,,,,,,,,,,
Sweden,2013,1C1A,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1C1B,,,,,,,,,,,,,,,,,
Sweden,2013,1C1C,,,,,,,,,,,,,,,,,
Sweden,2013,1C2,,,,,,,,,,,,,,,,,
Sweden,2013,1C2A,,,,,,,,,,,,,,,,,
Sweden,2013,1C2B,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,1C3,,,,,,,,,,,,,,,,,
Sweden,2013,2,,,,,,,,,,,,,,,,,
Sweden,2013,20,,,,,,,,,,,,,,,,,
Sweden,2013,200,,,,,,,,,,,,,,,,,
Sweden,2013,2000,,,,,,,,,,,,,,,,,
Sweden,2013,20000,,,,,,,,,,,,,,,,,
Sweden,2013,200000,,,,,,,,,,,,,,,,,
Sweden,2013,2A,,,,,,,,,,,,,,,,,
Sweden,2013,2A1,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2A2,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2A3,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2A4,,,,,,,,,,,,,,,,,
Sweden,2013,2A4A,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2A4B,,,,,,,,,,,,,,,,,
Sweden,2013,2A4C,,,,,,,,,,,,,,,,,
Sweden,2013,2A4D,,,,,,,,,,,,,,,,,
Sweden,2013,2B,,,,,,,,,,,,,,,,,
Sweden,2013,2B1,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2B10,,,,,,,,,,,,,,,,,
Sweden,2013,2B2,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2B3,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2B4,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2B5,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2B6,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2B7,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2B8,,,,,,,,,,,,,,,,,
Sweden,2013,2B8A,,,,,,,,,,,,,,,,,
Sweden,2013,2B8B,,,,,,,,,,,,,,,,,
Sweden,2013,2B8C,,,,,,,,,,,,,,,,,
Sweden,2013,2B8D,,,,,,,,,,,,,,,,,
Sweden,2013,2B8E,,,,,,,,,,,,,,,,,
Sweden,2013,2B8F,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2B9,,,,,,,,,,,,,,,,,
Sweden,2013,2B9A,,,,,,,,,,,,,,,,,
Sweden,2013,2B9B,,,,,,,,,,,,,,,,,
Sweden,2013,2C,,,,,,,,,,,,,,,,,
Sweden,2013,2C1,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2C2,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2C3,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2C4,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2C5,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2C6,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2C7,,,,,,,,,,,,,,,,,
Sweden,2013,2D,,,,,,,,,,,,,,,,,
Sweden,2013,2D1,,,,,,,,,,,,,,,,,
Sweden,2013,2D2,,,,,,,,,,,,,,,,,
Sweden,2013,2D3,,,,,,,,,,,,,,,,,
Sweden,2013,2D4,,,,,,,,,,,,,,,,,
Sweden,2013,2E,,,,,,,,,,,,,,,,,
Sweden,2013,2F,,,,,,,,,,,,,,,,,
Sweden,2013,2F1,,,,,,,,,,,,,,,,,
Sweden,2013,2F2,,,,,,,,,,,,,,,,,
Sweden,2013,2F3,,,,,,,,,,,,,,,,,
Sweden,2013,2F4,,,,,,,,,,,,,,,,,
Sweden,2013,2F5,,,,,,,,,,,,,,,,,
Sweden,2013,2F6,,,,,,,,,,,,,,,,,
Sweden,2013,2G,,,,,,,,,,,,,,,,,
Sweden,2013,2G1,,,,,,,,,,,,,,,,,
Sweden,2013,2G2,,,,,,,,,,,,,,,,,
Sweden,2013,2G3,,,,,,,,,,,,,,,,,
Sweden,2013,2G4,,,,,,,,,,,,,,,,,
Sweden,2013,2H,,,,,,,,,,,,,,,,,
Sweden,2013,2H1,,,,4.47,,,EUR,,,5.003918056643904,,,5.81418039844838,,,0.8933,
Sweden,2013,2H2,,,,,,,,,,,,,,,,,
Sweden,2013,2H3,,,,,,,,,,,,,,,,,
Sweden,2013,3,,,,,,,,,,,,,,,,,
Sweden,2013,3A,,,,,,,,,,,,,,,,,
Sweden,2013,3A1,,,,,,,,,,,,,,,,,
Sweden,2013,3A2,,,,,,,,,,,,,,,,,
Sweden,2013,3B,,,,,,,,,,,,,,,,,
Sweden,2013,3B1,,,,,,,,,,,,,,,,,
Sweden,2013,3B1A,,,,,,,,,,,,,,,,,
Sweden,2013,3B1B,,,,,,,,,,,,,,,,,
Sweden,2013,3B2,,,,,,,,,,,,,,,,,
Sweden,2013,3B2A,,,,,,,,,,,,,,,,,
Sweden,2013,3B2B,,,,,,,,,,,,,,,,,
Sweden,2013,3B3,,,,,,,,,,,,,,,,,
Sweden,2013,3B3A,,,,,,,,,,,,,,,,,
Sweden,2013,3B3B,,,,,,,,,,,,,,,,,
Sweden,2013,3B4,,,,,,,,,,,,,,,,,
Sweden,2013,3B4A,,,,,,,,,,,,,,,,,
Sweden,2013,3B4B,,,,,,,,,,,,,,,,,
Sweden,2013,3B5,,,,,,,,,,,,,,,,,
Sweden,2013,3B5A,,,,,,,,,,,,,,,,,
Sweden,2013,3B5B,,,,,,,,,,,,,,,,,
Sweden,2013,3B6,,,,,,,,,,,,,,,,,
Sweden,2013,3B6A,,,,,,,,,,,,,,,,,
Sweden,2013,3B6B,,,,,,,,,,,,,,,,,
Sweden,2013,3B6B1,,,,,,,,,,,,,,,,,
Sweden,2013,3B6B2,,,,,,,,,,,,,,,,,
Sweden,2013,3B6B3,,,,,,,,,,,,,,,,,
Sweden,2013,3B6B4,,,,,,,,,,,,,,,,,
Sweden,2013,3B6B5,,,,,,,,,,,,,,,,,
Sweden,2013,3C,,,,,,,,,,,,,,,,,
Sweden,2013,3C1,,,,,,,,,,,,,,,,,
Sweden,2013,3C2,,,,,,,,,,,,,,,,,
Sweden,2013,3C3,,,,,,,,,,,,,,,,,
Sweden,2013,3C4,,,,,,,,,,,,,,,,,
Sweden,2013,3C5,,,,,,,,,,,,,,,,,
Sweden,2013,3C6,,,,,,,,,,,,,,,,,
Sweden,2013,3C7,,,,,,,,,,,,,,,,,
Sweden,2013,3C8,,,,,,,,,,,,,,,,,
Sweden,2013,3D,,,,,,,,,,,,,,,,,
Sweden,2013,3D1,,,,,,,,,,,,,,,,,
Sweden,2013,3D2,,,,,,,,,,,,,,,,,
Sweden,2013,4,,,,,,,,,,,,,,,,,
Sweden,2013,4A,,,,,,,,,,,,,,,,,
Sweden,2013,4A1,,,,,,,,,,,,,,,,,
Sweden,2013,4A2,,,,,,,,,,,,,,,,,
Sweden,2013,4A3,,,,,,,,,,,,,,,,,
Sweden,2013,4B,,,,,,,,,,,,,,,,,
Sweden,2013,4C,,,,,,,,,,,,,,,,,
Sweden,2013,4C1,,,,,,,,,,,,,,,,,
Sweden,2013,4C2,,,,,,,,,,,,,,,,,
Sweden,2013,4D,,,,,,,,,,,,,,,,,
Sweden,2013,4D1,,,,,,,,,,,,,,,,,
Sweden,2013,4D2,,,,,,,,,,,,,,,,,
Sweden,2013,4E,,,,,,,,,,,,,,,,,
Sweden,2013,5,,,,,,,,,,,,,,,,,
Sweden,2013,5A,,,,,,,,,,,,,,,,,
Sweden,2013,5A1,,,,,,,,,,,,,,,,,
Sweden,2013,5A2,,,,,,,,,,,,,,,,,
Sweden,2014,0,,,,,,,,,,,,,,,,,
Sweden,2014,1,,,,,,,,,,,,,,,,,
Sweden,2014,1A,ABFLOW001,Coal,,,,,,,,,,,,,,,
Sweden,2014,1A,ABFLOW001,Natural gas,,,,,,,,,,,,,,,
Sweden,2014,1A,ABFLOW001,Oil,,,,,,,,,,,,,,,
Sweden,2014,1A1,,Coal,,,,,,,,,,,,,,,
Sweden,2014,1A1,,Natural gas,,,,,,,,,,,,,,,
Sweden,2014,1A1,,Oil,,,,,,,,,,,,,,,
Sweden,2014,1A1A,ABFLOW002,Coal,,,,,,,,,,,,,,,
Sweden,2014,1A1A,ABFLOW002,Natural gas,,,,,,,,,,,,,,,
Sweden,2014,1A1A,ABFLOW002,Oil,,,,,,,,,,,,,,,
Sweden,2014,1A1A1,ABFLOW003,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A1A1,ABFLOW003,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A1A1,ABFLOW003,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A1A2,ABFLOW004,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A1A2,ABFLOW004,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A1A2,ABFLOW004,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A1A3,ABFLOW005,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A1A3,ABFLOW005,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A1A3,ABFLOW005,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A1B,ABFLOW011,Coal,1080.641304,5.95,,SEK,EUR,,114.25263383259542,6.66069629463786,,131.53322456256524,7.668119605446699,,9.45834916666666,0.8933,
Sweden,2014,1A1B,ABFLOW011,Natural gas,1080.641304,5.95,,SEK,EUR,,114.25263383259542,6.66069629463786,,131.53322456256524,7.668119605446699,,9.45834916666666,0.8933,
Sweden,2014,1A1B,ABFLOW011,Oil,1080.641304,5.95,,SEK,EUR,,114.25263383259542,6.66069629463786,,131.53322456256524,7.668119605446699,,9.45834916666666,0.8933,
Sweden,2014,1A1C,ABFLOW011,Coal,1080.641304,5.95,,SEK,EUR,,114.25263383259542,6.66069629463786,,131.53322456256524,7.668119605446699,,9.45834916666666,0.8933,
Sweden,2014,1A1C,ABFLOW011,Natural gas,1080.641304,5.95,,SEK,EUR,,114.25263383259542,6.66069629463786,,131.53322456256524,7.668119605446699,,9.45834916666666,0.8933,
Sweden,2014,1A1C,ABFLOW011,Oil,1080.641304,5.95,,SEK,EUR,,114.25263383259542,6.66069629463786,,131.53322456256524,7.668119605446699,,9.45834916666666,0.8933,
Sweden,2014,1A2,ABFLOW012,Coal,,,,,,,,,,,,,,,
Sweden,2014,1A2,ABFLOW012,Natural gas,,,,,,,,,,,,,,,
Sweden,2014,1A2,ABFLOW012,Oil,,,,,,,,,,,,,,,
Sweden,2014,1A2A,ABFLOW016,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2A,ABFLOW016,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2A,ABFLOW016,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2B,ABFLOW018,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2B,ABFLOW018,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2B,ABFLOW018,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2C,ABFLOW017,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2C,ABFLOW017,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2C,ABFLOW017,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2D,ABFLOW023,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2D,ABFLOW023,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2D,ABFLOW023,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2E,ABFLOW022,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2E,ABFLOW022,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2E,ABFLOW022,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2F,ABFLOW019,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2F,ABFLOW019,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2F,ABFLOW019,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2G,ABFLOW020,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2G,ABFLOW020,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2G,ABFLOW020,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2H,ABFLOW021,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2H,ABFLOW021,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2H,ABFLOW021,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2I,ABFLOW013,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2I,ABFLOW013,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2I,ABFLOW013,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2J,ABFLOW024,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2J,ABFLOW024,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2J,ABFLOW024,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2K,ABFLOW014,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2K,ABFLOW014,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2K,ABFLOW014,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2L,ABFLOW025,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2L,ABFLOW025,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2L,ABFLOW025,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2M,ABFLOW026,Coal,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2M,ABFLOW026,Natural gas,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A2M,ABFLOW026,Oil,,5.95,,,EUR,,,6.66069629463786,,,7.668119605446699,,,0.8933,
Sweden,2014,1A3,ABFLOW027,Coal,,,,,,,,,,,,,,,
Sweden,2014,1A3,ABFLOW027,Natural gas,,,,,,,,,,,,,,,
Sweden,2014,1A3,ABFLOW027,Oil,,,,,,,,,,,,,,,
Sweden,2014,1A3A,,Coal,,,,,,,,,,,,,,,
Sweden,2014,1A3A,,Natural gas,,,,,,,,,,,,,,,
Sweden,2014,1A3A,,Oil,,,,,,,,,,,,,,,
Sweden,2014,1A3A1,ABFLOW040,Coal,,,,,,,,,,,,,,,
Sweden,2014,1A3A1,ABFLOW040,Natural gas,,,,,,,,,,,,,,,
