jurisdiction,year,ipcc_code,iea_code,Product,tax_rate_incl_ex_clcu,ets_price_clcu,ets_2_price_clcu,tax_curr_code,ets_curr_code,ets_2_curr_code,tax_rate_incl_ex_usd,ets_price_usd,ets_2_price_usd,tax_rate_incl_ex_kusd,ets_price_kusd,ets_2_price_kusd,tax_curr_x_rate,ets_curr_x_rate,ets_2_curr_x_rate
Norway,1995,1A2H,ABFLOW021,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A2H,ABFLOW021,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A2I,ABFLOW013,Coal,,,,,,,,,,,,,,,
Norway,1995,1A2I,ABFLOW013,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A2I,ABFLOW013,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A2J,ABFLOW024,Coal,,,,,,,,,,,,,,,
Norway,1995,1A2J,ABFLOW024,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A2J,ABFLOW024,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A2K,ABFLOW014,Coal,,,,,,,,,,,,,,,
Norway,1995,1A2K,ABFLOW014,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A2K,ABFLOW014,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A2L,ABFLOW025,Coal,,,,,,,,,,,,,,,
Norway,1995,1A2L,ABFLOW025,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A2L,ABFLOW025,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A2M,ABFLOW026,Coal,,,,,,,,,,,,,,,
Norway,1995,1A2M,ABFLOW026,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A2M,ABFLOW026,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A3,ABFLOW027,Coal,,,,,,,,,,,,,,,
Norway,1995,1A3,ABFLOW027,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A3,ABFLOW027,Oil,,,,,,,,,,,,,,,
Norway,1995,1A3A,,Coal,,,,,,,,,,,,,,,
Norway,1995,1A3A,,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A3A,,Oil,,,,,,,,,,,,,,,
Norway,1995,1A3A1,ABFLOW040,Coal,,,,,,,,,,,,,,,
Norway,1995,1A3A1,ABFLOW040,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A3A1,ABFLOW040,Oil,,,,,,,,,,,,,,,
Norway,1995,1A3A2,ABFLOW029,Coal,,,,,,,,,,,,,,,
Norway,1995,1A3A2,ABFLOW029,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A3A2,ABFLOW029,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A3B,ABFLOW028,Coal,,,,,,,,,,,,,,,
Norway,1995,1A3B,ABFLOW028,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A3B,ABFLOW028,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A3C,ABFLOW030,Coal,,,,,,,,,,,,,,,
Norway,1995,1A3C,ABFLOW030,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A3C,ABFLOW030,Oil,,,,,,,,,,,,,,,
Norway,1995,1A3D,,Coal,,,,,,,,,,,,,,,
Norway,1995,1A3D,,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A3D,,Oil,,,,,,,,,,,,,,,
Norway,1995,1A3D1,ABFLOW039,Coal,,,,,,,,,,,,,,,
Norway,1995,1A3D1,ABFLOW039,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A3D1,ABFLOW039,Oil,,,,,,,,,,,,,,,
Norway,1995,1A3D2,ABFLOW032,Coal,,,,,,,,,,,,,,,
Norway,1995,1A3D2,ABFLOW032,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A3D2,ABFLOW032,Oil,,,,,,,,,,,,,,,
Norway,1995,1A3E,,Coal,,,,,,,,,,,,,,,
Norway,1995,1A3E,,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A3E,,Oil,,,,,,,,,,,,,,,
Norway,1995,1A3E1,ABFLOW033,Coal,,,,,,,,,,,,,,,
