jurisdiction,year,ipcc_code,iea_code,Product,tax_rate_incl_ex_clcu,ets_price_clcu,ets_2_price_clcu,tax_curr_code,ets_curr_code,ets_2_curr_code,tax_rate_incl_ex_usd,ets_price_usd,ets_2_price_usd,tax_rate_incl_ex_kusd,ets_price_kusd,ets_2_price_kusd,tax_curr_x_rate,ets_curr_x_rate,ets_2_curr_x_rate
France,1989,1A5A,,Natural gas,,,,,,,,,,,,,,,
France,1989,1A5A,,Oil,,,,,,,,,,,,,,,
France,1989,1A5B,,Coal,,,,,,,,,,,,,,,
France,1989,1A5B,,Natural gas,,,,,,,,,,,,,,,
France,1989,1A5B,,Oil,,,,,,,,,,,,,,,
France,1989,1A5C,,Coal,,,,,,,,,,,,,,,
France,1989,1A5C,,Natural gas,,,,,,,,,,,,,,,
France,1989,1A5C,,Oil,,,,,,,,,,,,,,,
France,1989,1B,,,,,,,,,,,,,,,,,
France,1989,1B1,,,,,,,,,,,,,,,,,
France,1989,1B1A,,,,,,,,,,,,,,,,,
France,1989,1B1A1,,,,,,,,,,,,,,,,,
France,1989,1B1A11,,,,,,,,,,,,,,,,,
France,1989,1B1A12,,,,,,,,,,,,,,,,,
France,1989,1B1A13,,,,,,,,,,,,,,,,,
France,1989,1B1A14,,,,,,,,,,,,,,,,,
France,1989,1B1A2,,,,,,,,,,,,,,,,,
France,1989,1B1A21,,,,,,,,,,,,,,,,,
France,1989,1B1A22,,,,,,,,,,,,,,,,,
France,1989,1B1B,,,,,,,,,,,,,,,,,
France,1989,1B2,,,,,,,,,,,,,,,,,
France,1989,1B2A,,,,,,,,,,,,,,,,,
France,1989,1B2A1,,,,,,,,,,,,,,,,,
France,1989,1B2A2,,,,,,,,,,,,,,,,,
France,1989,1B2A3,,,,,,,,,,,,,,,,,
France,1989,1B2A31,,,,,,,,,,,,,,,,,
France,1989,1B2A32,,,,,,,,,,,,,,,,,
France,1989,1B2A33,,,,,,,,,,,,,,,,,
France,1989,1B2A34,,,,,,,,,,,,,,,,,
France,1989,1B2A35,,,,,,,,,,,,,,,,,
