jurisdiction,year,ipcc_code,iea_code,Product,tax_rate_incl_ex_clcu,ets_price_clcu,ets_2_price_clcu,tax_curr_code,ets_curr_code,ets_2_curr_code,tax_rate_incl_ex_usd_k,ets_price_usd_k,ets_2_price_usd_k,tax_curr_x_rate,ets_curr_x_rate,ets_2_curr_x_rate
Finland,2010,1A2G,ABFLOW020,Natural gas,8.99009901,14.34,,EUR,EUR,,12.273403421440918,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2G,ABFLOW020,Oil,18.0,14.34,,EUR,EUR,,24.573840770852257,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2H,ABFLOW021,Coal,18.82442748,14.34,,EUR,EUR,,25.69936019422087,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2H,ABFLOW021,Natural gas,8.99009901,14.34,,EUR,EUR,,12.273403421440918,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2H,ABFLOW021,Oil,18.0,14.34,,EUR,EUR,,24.573840770852257,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2I,ABFLOW013,Coal,18.82442748,14.34,,EUR,EUR,,25.69936019422087,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2I,ABFLOW013,Natural gas,8.99009901,14.34,,EUR,EUR,,12.273403421440918,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2I,ABFLOW013,Oil,18.0,14.34,,EUR,EUR,,24.573840770852257,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2J,ABFLOW024,Coal,18.82442748,14.34,,EUR,EUR,,25.69936019422087,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2J,ABFLOW024,Natural gas,8.99009901,14.34,,EUR,EUR,,12.273403421440918,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2J,ABFLOW024,Oil,18.0,14.34,,EUR,EUR,,24.573840770852257,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2K,ABFLOW014,Coal,18.82442748,14.34,,EUR,EUR,,25.69936019422087,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2K,ABFLOW014,Natural gas,8.99009901,14.34,,EUR,EUR,,12.273403421440918,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2K,ABFLOW014,Oil,18.0,14.34,,EUR,EUR,,24.573840770852257,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2L,ABFLOW025,Coal,18.82442748,14.34,,EUR,EUR,,25.69936019422087,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2L,ABFLOW025,Natural gas,8.99009901,14.34,,EUR,EUR,,12.273403421440918,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2L,ABFLOW025,Oil,18.0,14.34,,EUR,EUR,,24.573840770852257,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2M,ABFLOW026,Coal,18.82442748,14.34,,EUR,EUR,,25.69936019422087,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2M,ABFLOW026,Natural gas,8.99009901,14.34,,EUR,EUR,,12.273403421440918,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A2M,ABFLOW026,Oil,18.0,14.34,,EUR,EUR,,24.573840770852257,19.5771598141123,,0.893409,0.893409,
Finland,2010,1A3,ABFLOW027,Coal,,,,,,,,,,,,
Finland,2010,1A3,ABFLOW027,Natural gas,,,,,,,,,,,,
Finland,2010,1A3,ABFLOW027,Oil,,,,,,,,,,,,
Finland,2010,1A3A,,Coal,,,,,,,,,,,,
Finland,2010,1A3A,,Natural gas,,,,,,,,,,,,
Finland,2010,1A3A,,Oil,,,,,,,,,,,,
Finland,2010,1A3A1,ABFLOW040,Coal,,,,,,,,,,,,
Finland,2010,1A3A1,ABFLOW040,Natural gas,,,,,,,,,,,,
Finland,2010,1A3A1,ABFLOW040,Oil,,,,,,,,,,,,
Finland,2010,1A3A2,ABFLOW029,Coal,18.82442748,,,EUR,,,25.69936019422087,,,0.893409,,
Finland,2010,1A3A2,ABFLOW029,Natural gas,8.99009901,,,EUR,,,12.273403421440918,,,0.893409,,
Finland,2010,1A3A2,ABFLOW029,Oil,18.0,,,EUR,,,24.573840770852257,,,0.893409,,
Finland,2010,1A3B,ABFLOW028,Coal,18.82442748,,,EUR,,,25.69936019422087,,,0.893409,,
Finland,2010,1A3B,ABFLOW028,Natural gas,8.99009901,,,EUR,,,12.273403421440918,,,0.893409,,
Finland,2010,1A3B,ABFLOW028,Oil,18.0,,,EUR,,,24.573840770852257,,,0.893409,,
Finland,2010,1A3C,ABFLOW030,Coal,,,,,,,,,,,,
Finland,2010,1A3C,ABFLOW030,Natural gas,,,,,,,,,,,,
Finland,2010,1A3C,ABFLOW030,Oil,,,,,,,,,,,,
Finland,2010,1A3D,,Coal,,,,,,,,,,,,
Finland,2010,1A3D,,Natural gas,,,,,,,,,,,,
Finland,2010,1A3D,,Oil,,,,,,,,,,,,
Finland,2010,1A3D1,ABFLOW039,Coal,,,,,,,,,,,,
Finland,2010,1A3D1,ABFLOW039,Natural gas,,,,,,,,,,,,
Finland,2010,1A3D1,ABFLOW039,Oil,,,,,,,,,,,,
Finland,2010,1A3D2,ABFLOW032,Coal,,,,,,,,,,,,
Finland,2010,1A3D2,ABFLOW032,Natural gas,,,,,,,,,,,,
Finland,2010,1A3D2,ABFLOW032,Oil,,,,,,,,,,,,
Finland,2010,1A3E,,Coal,,,,,,,,,,,,
Finland,2010,1A3E,,Natural gas,,,,,,,,,,,,
Finland,2010,1A3E,,Oil,,,,,,,,,,,,
Finland,2010,1A3E1,ABFLOW033,Coal,,,,,,,,,,,,
Finland,2010,1A3E1,ABFLOW033,Natural gas,,,,,,,,,,,,
Finland,2010,1A3E1,ABFLOW033,Oil,,,,,,,,,,,,
Finland,2010,1A4,,Coal,,,,,,,,,,,,
Finland,2010,1A4,,Natural gas,,,,,,,,,,,,
Finland,2010,1A4,,Oil,,,,,,,,,,,,
Finland,2010,1A4A,ABFLOW035,Coal,18.82442748,,,EUR,,,25.69936019422087,,,0.893409,,
Finland,2010,1A4A,ABFLOW035,Natural gas,8.99009901,,,EUR,,,12.273403421440918,,,0.893409,,
Finland,2010,1A4A,ABFLOW035,Oil,18.0,,,EUR,,,24.573840770852257,,,0.893409,,
Finland,2010,1A4B,ABFLOW034,Coal,18.82442748,,,EUR,,,25.69936019422087,,,0.893409,,
Finland,2010,1A4B,ABFLOW034,Natural gas,8.99009901,,,EUR,,,12.273403421440918,,,0.893409,,
Finland,2010,1A4B,ABFLOW034,Oil,18.0,,,EUR,,,24.573840770852257,,,0.893409,,
Finland,2010,1A4C,,Coal,,,,,,,,,,,,
Finland,2010,1A4C,,Natural gas,,,,,,,,,,,,
Finland,2010,1A4C,,Oil,,,,,,,,,,,,
Finland,2010,1A4C1,ABFLOW036,Coal,18.82442748,,,EUR,,,25.69936019422087,,,0.893409,,
Finland,2010,1A4C1,ABFLOW036,Natural gas,8.99009901,,,EUR,,,12.273403421440918,,,0.893409,,
Finland,2010,1A4C1,ABFLOW036,Oil,18.0,,,EUR,,,24.573840770852257,,,0.893409,,
Finland,2010,1A4C2,ABFLOW037,Coal,18.82442748,,,EUR,,,25.69936019422087,,,0.893409,,
Finland,2010,1A4C2,ABFLOW037,Natural gas,8.99009901,,,EUR,,,12.273403421440918,,,0.893409,,
Finland,2010,1A4C2,ABFLOW037,Oil,18.0,,,EUR,,,24.573840770852257,,,0.893409,,
Finland,2010,1A4C3,,Coal,,,,,,,,,,,,
Finland,2010,1A4C3,,Natural gas,,,,,,,,,,,,
Finland,2010,1A4C3,,Oil,,,,,,,,,,,,
Finland,2010,1A5,ABFLOW038,Coal,,,,,,,,,,,,
Finland,2010,1A5,ABFLOW038,Natural gas,,,,,,,,,,,,
Finland,2010,1A5,ABFLOW038,Oil,,,,,,,,,,,,
Finland,2010,1A5A,,Coal,,,,,,,,,,,,
Finland,2010,1A5A,,Natural gas,,,,,,,,,,,,
Finland,2010,1A5A,,Oil,,,,,,,,,,,,
Finland,2010,1A5B,,Coal,,,,,,,,,,,,
Finland,2010,1A5B,,Natural gas,,,,,,,,,,,,
Finland,2010,1A5B,,Oil,,,,,,,,,,,,
Finland,2010,1A5C,,Coal,,,,,,,,,,,,
Finland,2010,1A5C,,Natural gas,,,,,,,,,,,,
Finland,2010,1A5C,,Oil,,,,,,,,,,,,
Finland,2010,1B,,,,,,,,,,,,,,
Finland,2010,1B1,,,,,,,,,,,,,,
Finland,2010,1B1A,,,,,,,,,,,,,,
Finland,2010,1B1A1,,,,,,,,,,,,,,
Finland,2010,1B1A11,,,,,,,,,,,,,,
Finland,2010,1B1A12,,,,,,,,,,,,,,
Finland,2010,1B1A13,,,,,,,,,,,,,,
Finland,2010,1B1A14,,,,,,,,,,,,,,
Finland,2010,1B1A2,,,,,,,,,,,,,,
Finland,2010,1B1A21,,,,,,,,,,,,,,
Finland,2010,1B1A22,,,,,,,,,,,,,,
Finland,2010,1B1B,,,,,,,,,,,,,,
Finland,2010,1B2,,,,,,,,,,,,,,
Finland,2010,1B2A,,,,,,,,,,,,,,
Finland,2010,1B2A1,,,,,,,,,,,,,,
Finland,2010,1B2A2,,,,,,,,,,,,,,
Finland,2010,1B2A3,,,,,,,,,,,,,,
Finland,2010,1B2A31,,,,,,,,,,,,,,
Finland,2010,1B2A32,,,,,,,,,,,,,,
Finland,2010,1B2A33,,,,,,,,,,,,,,
Finland,2010,1B2A34,,,,,,,,,,,,,,
Finland,2010,1B2A35,,,,,,,,,,,,,,
Finland,2010,1B2A36,,,,,,,,,,,,,,
Finland,2010,1B2B,,,,,,,,,,,,,,
Finland,2010,1B2B1,,,,,,,,,,,,,,
Finland,2010,1B2B2,,,,,,,,,,,,,,
Finland,2010,1B2B3,,,,,,,,,,,,,,
Finland,2010,1B2B31,,,,,,,,,,,,,,
Finland,2010,1B2B32,,,,,,,,,,,,,,
Finland,2010,1B2B33,,,,,,,,,,,,,,
Finland,2010,1B2B34,,,,,,,,,,,,,,
Finland,2010,1B2B35,,,,,,,,,,,,,,
Finland,2010,1B2B36,,,,,,,,,,,,,,
Finland,2010,1B3,,,,,,,,,,,,,,
Finland,2010,1C,,,,,,,,,,,,,,
Finland,2010,1C1,,,,,,,,,,,,,,
Finland,2010,1C1A,,,,,,,,,,,,,,
Finland,2010,1C1B,,,,,,,,,,,,,,
Finland,2010,1C1C,,,,,,,,,,,,,,
Finland,2010,1C2,,,,,,,,,,,,,,
Finland,2010,1C2A,,,,,,,,,,,,,,
Finland,2010,1C2B,,,,,,,,,,,,,,
Finland,2010,1C3,,,,,,,,,,,,,,
Finland,2010,2,,,,,,,,,,,,,,
Finland,2010,20,,,,,,,,,,,,,,
Finland,2010,200,,,,,,,,,,,,,,
Finland,2010,2000,,,,,,,,,,,,,,
Finland,2010,20000,,,,,,,,,,,,,,
Finland,2010,200000,,,,,,,,,,,,,,
Finland,2010,2A,,,,,,,,,,,,,,
Finland,2010,2A1,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2A2,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2A3,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2A4,,,,,,,,,,,,,,
Finland,2010,2A4A,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2A4B,,,,,,,,,,,,,,
Finland,2010,2A4C,,,,,,,,,,,,,,
Finland,2010,2A4D,,,,,,,,,,,,,,
Finland,2010,2B,,,,,,,,,,,,,,
Finland,2010,2B1,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2B10,,,,,,,,,,,,,,
Finland,2010,2B2,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2B3,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2B4,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2B5,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2B6,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2B7,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2B8,,,,,,,,,,,,,,
Finland,2010,2B8A,,,,,,,,,,,,,,
Finland,2010,2B8B,,,,,,,,,,,,,,
Finland,2010,2B8C,,,,,,,,,,,,,,
Finland,2010,2B8D,,,,,,,,,,,,,,
Finland,2010,2B8E,,,,,,,,,,,,,,
Finland,2010,2B8F,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2B9,,,,,,,,,,,,,,
Finland,2010,2B9A,,,,,,,,,,,,,,
Finland,2010,2B9B,,,,,,,,,,,,,,
Finland,2010,2C,,,,,,,,,,,,,,
Finland,2010,2C1,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2C2,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2C3,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2C4,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2C5,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2C6,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2C7,,,,,,,,,,,,,,
Finland,2010,2D,,,,,,,,,,,,,,
Finland,2010,2D1,,,,,,,,,,,,,,
Finland,2010,2D2,,,,,,,,,,,,,,
Finland,2010,2D3,,,,,,,,,,,,,,
Finland,2010,2D4,,,,,,,,,,,,,,
Finland,2010,2E,,,,,,,,,,,,,,
Finland,2010,2F,,,,,,,,,,,,,,
Finland,2010,2F1,,,,,,,,,,,,,,
Finland,2010,2F2,,,,,,,,,,,,,,
Finland,2010,2F3,,,,,,,,,,,,,,
Finland,2010,2F4,,,,,,,,,,,,,,
Finland,2010,2F5,,,,,,,,,,,,,,
Finland,2010,2F6,,,,,,,,,,,,,,
Finland,2010,2G,,,,,,,,,,,,,,
Finland,2010,2G1,,,,,,,,,,,,,,
Finland,2010,2G2,,,,,,,,,,,,,,
Finland,2010,2G3,,,,,,,,,,,,,,
Finland,2010,2G4,,,,,,,,,,,,,,
Finland,2010,2H,,,,,,,,,,,,,,
Finland,2010,2H1,,,,14.34,,,EUR,,,19.5771598141123,,,0.893409,
Finland,2010,2H2,,,,,,,,,,,,,,
Finland,2010,2H3,,,,,,,,,,,,,,
Finland,2010,3,,,,,,,,,,,,,,
Finland,2010,3A,,,,,,,,,,,,,,
Finland,2010,3A1,,,,,,,,,,,,,,
Finland,2010,3A2,,,,,,,,,,,,,,
Finland,2010,3B,,,,,,,,,,,,,,
Finland,2010,3B1,,,,,,,,,,,,,,
Finland,2010,3B1A,,,,,,,,,,,,,,
Finland,2010,3B1B,,,,,,,,,,,,,,
Finland,2010,3B2,,,,,,,,,,,,,,
Finland,2010,3B2A,,,,,,,,,,,,,,
Finland,2010,3B2B,,,,,,,,,,,,,,
Finland,2010,3B3,,,,,,,,,,,,,,
Finland,2010,3B3A,,,,,,,,,,,,,,
Finland,2010,3B3B,,,,,,,,,,,,,,
Finland,2010,3B4,,,,,,,,,,,,,,
Finland,2010,3B4A,,,,,,,,,,,,,,
Finland,2010,3B4B,,,,,,,,,,,,,,
Finland,2010,3B5,,,,,,,,,,,,,,
Finland,2010,3B5A,,,,,,,,,,,,,,
Finland,2010,3B5B,,,,,,,,,,,,,,
Finland,2010,3B6,,,,,,,,,,,,,,
Finland,2010,3B6A,,,,,,,,,,,,,,
Finland,2010,3B6B,,,,,,,,,,,,,,
Finland,2010,3B6B1,,,,,,,,,,,,,,
Finland,2010,3B6B2,,,,,,,,,,,,,,
Finland,2010,3B6B3,,,,,,,,,,,,,,
Finland,2010,3B6B4,,,,,,,,,,,,,,
Finland,2010,3B6B5,,,,,,,,,,,,,,
Finland,2010,3C,,,,,,,,,,,,,,
Finland,2010,3C1,,,,,,,,,,,,,,
Finland,2010,3C2,,,,,,,,,,,,,,
Finland,2010,3C3,,,,,,,,,,,,,,
Finland,2010,3C4,,,,,,,,,,,,,,
Finland,2010,3C5,,,,,,,,,,,,,,
Finland,2010,3C6,,,,,,,,,,,,,,
Finland,2010,3C7,,,,,,,,,,,,,,
Finland,2010,3C8,,,,,,,,,,,,,,
Finland,2010,3D,,,,,,,,,,,,,,
Finland,2010,3D1,,,,,,,,,,,,,,
Finland,2010,3D2,,,,,,,,,,,,,,
Finland,2010,4,,,,,,,,,,,,,,
Finland,2010,4A,,,,,,,,,,,,,,
Finland,2010,4A1,,,,,,,,,,,,,,
Finland,2010,4A2,,,,,,,,,,,,,,
Finland,2010,4A3,,,,,,,,,,,,,,
Finland,2010,4B,,,,,,,,,,,,,,
Finland,2010,4C,,,,,,,,,,,,,,
Finland,2010,4C1,,,,,,,,,,,,,,
Finland,2010,4C2,,,,,,,,,,,,,,
Finland,2010,4D,,,,,,,,,,,,,,
Finland,2010,4D1,,,,,,,,,,,,,,
Finland,2010,4D2,,,,,,,,,,,,,,
Finland,2010,4E,,,,,,,,,,,,,,
Finland,2010,5,,,,,,,,,,,,,,
Finland,2010,5A,,,,,,,,,,,,,,
Finland,2010,5A1,,,,,,,,,,,,,,
Finland,2010,5A2,,,,,,,,,,,,,,
Finland,2011,0,,,,,,,,,,,,,,
Finland,2011,1,,,,,,,,,,,,,,
Finland,2011,1A,ABFLOW001,Coal,,,,,,,,,,,,
Finland,2011,1A,ABFLOW001,Natural gas,,,,,,,,,,,,
Finland,2011,1A,ABFLOW001,Oil,,,,,,,,,,,,
Finland,2011,1A1,,Coal,,,,,,,,,,,,
Finland,2011,1A1,,Natural gas,,,,,,,,,,,,
Finland,2011,1A1,,Oil,,,,,,,,,,,,
Finland,2011,1A1A,ABFLOW002,Coal,,,,,,,,,,,,
Finland,2011,1A1A,ABFLOW002,Natural gas,,,,,,,,,,,,
Finland,2011,1A1A,ABFLOW002,Oil,,,,,,,,,,,,
Finland,2011,1A1A1,ABFLOW003,Coal,,12.94,,,EUR,,,17.21423976628636,,,0.893409,
Finland,2011,1A1A1,ABFLOW003,Natural gas,,12.94,,,EUR,,,17.21423976628636,,,0.893409,
Finland,2011,1A1A1,ABFLOW003,Oil,,12.94,,,EUR,,,17.21423976628636,,,0.893409,
Finland,2011,1A1A2,ABFLOW004,Coal,,12.94,,,EUR,,,17.21423976628636,,,0.893409,
Finland,2011,1A1A2,ABFLOW004,Natural gas,,12.94,,,EUR,,,17.21423976628636,,,0.893409,
Finland,2011,1A1A2,ABFLOW004,Oil,,12.94,,,EUR,,,17.21423976628636,,,0.893409,
Finland,2011,1A1A3,ABFLOW005,Coal,,12.94,,,EUR,,,17.21423976628636,,,0.893409,
Finland,2011,1A1A3,ABFLOW005,Natural gas,,12.94,,,EUR,,,17.21423976628636,,,0.893409,
Finland,2011,1A1A3,ABFLOW005,Oil,,12.94,,,EUR,,,17.21423976628636,,,0.893409,
Finland,2011,1A1B,ABFLOW011,Coal,27.6221374,12.94,,EUR,EUR,,36.7460661561751,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A1B,ABFLOW011,Natural gas,29.40594059,12.94,,EUR,EUR,,39.1190812882096,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A1B,ABFLOW011,Oil,18.0,12.94,,EUR,EUR,,23.94561945851271,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A1C,ABFLOW011,Coal,27.6221374,12.94,,EUR,EUR,,36.7460661561751,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A1C,ABFLOW011,Natural gas,29.40594059,12.94,,EUR,EUR,,39.1190812882096,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A1C,ABFLOW011,Oil,18.0,12.94,,EUR,EUR,,23.94561945851271,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2,ABFLOW012,Coal,,,,,,,,,,,,
Finland,2011,1A2,ABFLOW012,Natural gas,,,,,,,,,,,,
Finland,2011,1A2,ABFLOW012,Oil,,,,,,,,,,,,
Finland,2011,1A2A,ABFLOW016,Coal,27.6221374,12.94,,EUR,EUR,,36.7460661561751,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2A,ABFLOW016,Natural gas,29.40594059,12.94,,EUR,EUR,,39.1190812882096,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2A,ABFLOW016,Oil,18.0,12.94,,EUR,EUR,,23.94561945851271,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2B,ABFLOW018,Coal,27.6221374,12.94,,EUR,EUR,,36.7460661561751,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2B,ABFLOW018,Natural gas,29.40594059,12.94,,EUR,EUR,,39.1190812882096,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2B,ABFLOW018,Oil,18.0,12.94,,EUR,EUR,,23.94561945851271,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2C,ABFLOW017,Coal,27.6221374,12.94,,EUR,EUR,,36.7460661561751,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2C,ABFLOW017,Natural gas,29.40594059,12.94,,EUR,EUR,,39.1190812882096,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2C,ABFLOW017,Oil,18.0,12.94,,EUR,EUR,,23.94561945851271,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2D,ABFLOW023,Coal,27.6221374,12.94,,EUR,EUR,,36.7460661561751,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2D,ABFLOW023,Natural gas,29.40594059,12.94,,EUR,EUR,,39.1190812882096,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2D,ABFLOW023,Oil,18.0,12.94,,EUR,EUR,,23.94561945851271,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2E,ABFLOW022,Coal,27.6221374,12.94,,EUR,EUR,,36.7460661561751,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2E,ABFLOW022,Natural gas,29.40594059,12.94,,EUR,EUR,,39.1190812882096,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2E,ABFLOW022,Oil,18.0,12.94,,EUR,EUR,,23.94561945851271,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2F,ABFLOW019,Coal,27.6221374,12.94,,EUR,EUR,,36.7460661561751,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2F,ABFLOW019,Natural gas,29.40594059,12.94,,EUR,EUR,,39.1190812882096,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2F,ABFLOW019,Oil,18.0,12.94,,EUR,EUR,,23.94561945851271,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2G,ABFLOW020,Coal,27.6221374,12.94,,EUR,EUR,,36.7460661561751,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2G,ABFLOW020,Natural gas,29.40594059,12.94,,EUR,EUR,,39.1190812882096,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2G,ABFLOW020,Oil,18.0,12.94,,EUR,EUR,,23.94561945851271,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2H,ABFLOW021,Coal,27.6221374,12.94,,EUR,EUR,,36.7460661561751,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2H,ABFLOW021,Natural gas,29.40594059,12.94,,EUR,EUR,,39.1190812882096,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2H,ABFLOW021,Oil,18.0,12.94,,EUR,EUR,,23.94561945851271,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2I,ABFLOW013,Coal,27.6221374,12.94,,EUR,EUR,,36.7460661561751,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2I,ABFLOW013,Natural gas,29.40594059,12.94,,EUR,EUR,,39.1190812882096,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2I,ABFLOW013,Oil,18.0,12.94,,EUR,EUR,,23.94561945851271,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2J,ABFLOW024,Coal,27.6221374,12.94,,EUR,EUR,,36.7460661561751,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2J,ABFLOW024,Natural gas,29.40594059,12.94,,EUR,EUR,,39.1190812882096,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2J,ABFLOW024,Oil,18.0,12.94,,EUR,EUR,,23.94561945851271,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2K,ABFLOW014,Coal,27.6221374,12.94,,EUR,EUR,,36.7460661561751,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2K,ABFLOW014,Natural gas,29.40594059,12.94,,EUR,EUR,,39.1190812882096,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2K,ABFLOW014,Oil,18.0,12.94,,EUR,EUR,,23.94561945851271,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2L,ABFLOW025,Coal,27.6221374,12.94,,EUR,EUR,,36.7460661561751,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2L,ABFLOW025,Natural gas,29.40594059,12.94,,EUR,EUR,,39.1190812882096,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2L,ABFLOW025,Oil,18.0,12.94,,EUR,EUR,,23.94561945851271,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2M,ABFLOW026,Coal,27.6221374,12.94,,EUR,EUR,,36.7460661561751,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2M,ABFLOW026,Natural gas,29.40594059,12.94,,EUR,EUR,,39.1190812882096,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A2M,ABFLOW026,Oil,18.0,12.94,,EUR,EUR,,23.94561945851271,17.21423976628636,,0.893409,0.893409,
Finland,2011,1A3,ABFLOW027,Coal,,,,,,,,,,,,
Finland,2011,1A3,ABFLOW027,Natural gas,,,,,,,,,,,,
Finland,2011,1A3,ABFLOW027,Oil,,,,,,,,,,,,
Finland,2011,1A3A,,Coal,,,,,,,,,,,,
Finland,2011,1A3A,,Natural gas,,,,,,,,,,,,
Finland,2011,1A3A,,Oil,,,,,,,,,,,,
Finland,2011,1A3A1,ABFLOW040,Coal,,,,,,,,,,,,
Finland,2011,1A3A1,ABFLOW040,Natural gas,,,,,,,,,,,,
Finland,2011,1A3A1,ABFLOW040,Oil,,,,,,,,,,,,
Finland,2011,1A3A2,ABFLOW029,Coal,27.6221374,,,EUR,,,36.7460661561751,,,0.893409,,
Finland,2011,1A3A2,ABFLOW029,Natural gas,29.40594059,,,EUR,,,39.1190812882096,,,0.893409,,
Finland,2011,1A3A2,ABFLOW029,Oil,18.0,,,EUR,,,23.94561945851271,,,0.893409,,
Finland,2011,1A3B,ABFLOW028,Coal,27.6221374,,,EUR,,,36.7460661561751,,,0.893409,,
Finland,2011,1A3B,ABFLOW028,Natural gas,29.40594059,,,EUR,,,39.1190812882096,,,0.893409,,
Finland,2011,1A3B,ABFLOW028,Oil,18.0,,,EUR,,,23.94561945851271,,,0.893409,,
Finland,2011,1A3C,ABFLOW030,Coal,,,,,,,,,,,,
Finland,2011,1A3C,ABFLOW030,Natural gas,,,,,,,,,,,,
Finland,2011,1A3C,ABFLOW030,Oil,,,,,,,,,,,,
Finland,2011,1A3D,,Coal,,,,,,,,,,,,
Finland,2011,1A3D,,Natural gas,,,,,,,,,,,,
Finland,2011,1A3D,,Oil,,,,,,,,,,,,
Finland,2011,1A3D1,ABFLOW039,Coal,,,,,,,,,,,,
Finland,2011,1A3D1,ABFLOW039,Natural gas,,,,,,,,,,,,
Finland,2011,1A3D1,ABFLOW039,Oil,,,,,,,,,,,,
Finland,2011,1A3D2,ABFLOW032,Coal,,,,,,,,,,,,
Finland,2011,1A3D2,ABFLOW032,Natural gas,,,,,,,,,,,,
Finland,2011,1A3D2,ABFLOW032,Oil,,,,,,,,,,,,
Finland,2011,1A3E,,Coal,,,,,,,,,,,,
Finland,2011,1A3E,,Natural gas,,,,,,,,,,,,
Finland,2011,1A3E,,Oil,,,,,,,,,,,,
